"Record ID","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Maximum elevation in meters","Minimum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Year","Month","Basis Of Record","Basis Of Record - original","Occurrence status","Sex","Taxonomic Quality","Location Quality"
"daebfeca-c95c-45a4-b5cf-9d41ce28d0ab","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1792","7857","Tenebrionidae","","Tenebrionidae","family","darkling beetles","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ca433713-e4e6-4041-a669-1d2e4c64791f","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1430","3789","Buprestidae","","Buprestidae","family","jewel beetle","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"a1411147-993c-4eb6-bee0-033b8f89af3e","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3099","1079615","Osmoderma eremicola (Knoch, 1801)","","Osmoderma eremicola (Knoch, 1801)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Cetoniidae","Osmoderma","Osmoderma eremicola","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","03","PreservedSpecimen","PreservedSpecimen","present","Mâle","true",""
"9e6b84da-b564-4161-8110-d3b49d569e6e","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1791","7857","Tenebrionidae","","Tenebrionidae","family","darkling beetles","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"93b456fc-0e73-44cc-b62d-5a3281bbd4c3","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3515","7646964","Syntomus americanus (Dejean, 1831)","","Syntomus americanus (Dejean, 1831)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Syntomus","Syntomus americanus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"8aec7e85-f4a4-4f07-83ca-08bfb35f7215","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2649","1050783","Macrodactylus subspinosus (Fabricius, 1775)","","Macrodactylus subspinosus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Macrodactylus","Macrodactylus subspinosus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"7fc485e5-9ccf-4e1e-8e75-fe082c9c7b95","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1790","7857","Tenebrionidae","","Tenebrionidae","family","darkling beetles","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"7776d043-fff9-46fc-8f96-72e47f28b3f3","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1298","2078915","Neottiglossa undata (Say, 1832)","","Neottiglossa undata (Say, 1832)","species","","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Neottiglossa","Neottiglossa undata","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1979","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"62afc3cb-b0e7-4f51-8fb0-1bcbdaef404c","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2296","1036738","Amphasia interstitialis (Say, 1823)","","Amphasia interstitialis (Say, 1823)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amphasia","Amphasia interstitialis","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"56ea9dab-a1f6-4fd3-b82a-3a29ad4d630c","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC106866","1994575","Gromphadorhina Brunner von Wattenwyl, 1865","","Gromphadorhina Brunner von Wattenwyl, 1865","genus","","Animalia","Arthropoda","Insecta","Blattodea","Blaberidae","Gromphadorhina","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","2000","03","PreservedSpecimen","PreservedSpecimen","present","","true",""
"55814902-1930-4111-9d7c-e797570466d9","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC24967","8085886","Pterostichus coracinus (Newman, 1838)","","Pterostichus coracinus (Newman, 1838)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Pterostichus","Pterostichus coracinus","Espace pour la vie","IMQC","Bois Fraser","","","WGS84","","","","","Québec","","","","","1","1973","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"41e3ede2-d69b-4556-9337-4c264b44fbf6","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC4053","5713323","Semanotus ligneus (Fabricius, 1787)","","Semanotus ligneus (Fabricius, 1787)","species","cedartree borer","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Semanotus","Semanotus ligneus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"3e06b615-cade-46f5-9275-1d14d9947464","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2528","1079600","Osmoderma scabrum (Palisot De Beauvois, 1805)","","Osmoderma scabrum (Palisot de Beauvois, 1805)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Cetoniidae","Osmoderma","Osmoderma scabrum","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1975","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"37f1e79e-9fad-4441-8de4-ba94b076859c","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC106868","7753656","Platymeris biguttatus Linnaeus, 1767","","Platymeris biguttatus Linnaeus, 1767","species","","Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Platymeris","Platymeris biguttatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","2000","03","PreservedSpecimen","PreservedSpecimen","present","","true",""
"250d4609-cd8f-400c-b467-45dd5acfc1a9","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3828","4988221","Selenophorus gagatinus Dejean, 1829","","Selenophorus gagatinus Dejean, 1829","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Selenophorus","Selenophorus gagatinus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1969","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"13f437c5-f3ec-4c35-abad-91c4a9072054","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1424","5744554","Dicerca divaricata (Say, 1823)","","Dicerca divaricata (Say, 1823)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Dicerca","Dicerca divaricata","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","03","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"fda5eab9-1333-4993-a09e-e6981cd21390","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1436","6003461","Dicerca tenebrica (Kirby, 1837)","","Dicerca tenebrica (Kirby, 1837)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Dicerca","Dicerca tenebrica","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"fa5b6662-cf62-4451-b119-dcca05210a44","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC4144","1136773","Bellamira scalaris (Say, 1827)","","Bellamira scalaris (Say, 1827)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Bellamira","Bellamira scalaris","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f0c232fb-73d6-45f9-b0b7-01f7fbde48b8","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1800","4454252","Upis ceramboides (Linnaeus, 1758)","","Upis ceramboides (Linnaeus, 1758) Linnaeus, 1758","species","","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Pseudocistela","Upis ceramboides","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ea55ff80-9f63-441f-bcc0-eaaafe8af27e","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3956","5602","Cerambycidae","","Cerambycidae","family","longhorned beetle","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"de0fb23a-31e9-40f7-8400-21f06591ffe7","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2390","1037628","Acupalpus pumilus Lindroth, 1968","","Acupalpus pumilus Lindroth, 1968","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Acupalpus","Acupalpus pumilus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"bc28a222-6fb1-4003-b6a9-ac5b4d5d15fe","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC32229","4293103","Xylotrechus sagittatus (Germar, 1821)","","Xylotrechus sagittatus (Germar, 1821)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Xylotrechus","Xylotrechus sagittatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1980","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"b664abf3-3d3d-4243-af06-58a86220df75","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3954","5602","Cerambycidae","","Cerambycidae","family","longhorned beetle","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"a2afb288-5cc7-4b01-86c7-4835058747b3","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3957","5602","Cerambycidae","","Cerambycidae","family","longhorned beetle","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"99ed650a-6ed7-467f-b539-d4e7642155fa","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2456","3792","Carabidae","","Carabidae","family","ground beetles","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"90e73bcc-58c4-4cc8-a296-09a605b99745","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3472","8827393","Chlaenius pensylvanicus LeConte, 1848","","Chlaenius pensylvanicus LeConte, 1848","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Chlaenius","Chlaenius pensylvanicus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"414e48a7-8cf2-4f08-90a5-a6a38a7c07d7","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1557","4990903","Calligrapha californica Linell, 1896","","Calligrapha californica Linell, 1896","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Calligrapha","Calligrapha californica","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1975","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"2871a59a-9ccc-41fd-b8dd-c500a51dff05","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3523","4988856","Dromius piceus Dejean, 1831","","Dromius piceus Dejean, 1831","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Dromius","Dromius piceus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1969","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"0bc662a5-c63d-44cb-b707-1fd8c4f8c910","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3560","1035235","Amara impuncticollis (Say, 1823)","","Amara impuncticollis (Say, 1823)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara impuncticollis","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"04f382e5-9859-4a06-8f19-1e7cacae3a31","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3955","5602","Cerambycidae","","Cerambycidae","family","longhorned beetle","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"02987b74-c655-4ada-b563-28454c062cb4","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2359","4988326","Bradycellus semipubescens Lindroth, 1968","","Bradycellus semipubescens Lindroth, 1968","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Bradycellus","Bradycellus semipubescens","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","02","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"fddd36b6-d4a8-46da-9c05-28a0305441d5","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3292","7708830","Bembidion fortestriatum (Motschulsky, 1845)","","Bembidion fortestriatum (Motschulsky, 1845)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Bembidion","Bembidion fortestriatum","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"fd29bb52-e546-4f21-9838-c11b900acbce","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC30113","809","Hemiptera  Linnaeus, 1758","","Hemiptera","order","true bugs","Animalia","Arthropoda","Insecta","Hemiptera","","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1987","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f8bd2369-7806-4e1f-bfe2-c127bb19d6fd","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1814","7857","Tenebrionidae","","Tenebrionidae","family","darkling beetles","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f49ba613-702c-4e1b-95ee-da7cd806f9f1","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2571","5875460","Aphodius distinctus (Müller, 1776)","","Aphodius distinctus (Müller, 1776)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Aphodiidae","Chilothorax","Aphodius distinctus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f25804f2-90d4-4d8f-8456-f998ab3be99e","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2564","5875460","Aphodius distinctus (Müller, 1776)","","Aphodius distinctus (Müller, 1776)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Aphodiidae","Chilothorax","Aphodius distinctus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f1a89586-3653-4719-894f-b5b870fa184e","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2178","8186956","Pterostichus adstrictus Eschscholtz, 1823","","Pterostichus adstrictus Eschscholtz, 1823","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Pterostichus","Pterostichus adstrictus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f162dfd1-cd06-4167-bcb4-e1f523319f14","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1649","4742","Meloidae","","Meloidae","family","blister beetles","Animalia","Arthropoda","Insecta","Coleoptera","Meloidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f141915f-be2f-40a7-8b41-ec8ae6a8274f","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3786","4988543","Harpalus rufipes DeGeer, 1774","","Harpalus rufipes Dalla Torre, 1877","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Harpalus","Harpalus rufipes","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f0261edf-c410-4463-b302-7dbaab7ea34e","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3829","4988221","Selenophorus gagatinus Dejean, 1829","","Selenophorus gagatinus Dejean, 1829","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Selenophorus","Selenophorus gagatinus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1969","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"efd4df9f-52e8-401f-9036-a35e4b0cae13","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3583","1035239","Amara quenseli (Schönherr, 1806)","","Amara quenseli (Schönherr, 1806)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara quenseli","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"efc1a1ed-e30b-44f6-84ec-04d381010589","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3584","1035239","Amara quenseli (Schönherr, 1806)","","Amara quenseli (Schönherr, 1806)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara quenseli","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ef8fb2fb-d5ec-40cc-a817-68353eeaa0b4","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2595","5840","Aphodius prodomus","","Scarabaeidae","family","dung beetles","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ef3b7e10-50aa-46d7-9e1c-98cf7b624ee0","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1289","2078915","Neottiglossa undata (Say, 1832)","","Neottiglossa undata (Say, 1832)","species","","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Neottiglossa","Neottiglossa undata","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1979","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ed52d924-8bf9-4ffe-b73f-efc079f60a5b","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2570","5875460","Aphodius distinctus (Müller, 1776)","","Aphodius distinctus (Müller, 1776)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Aphodiidae","Chilothorax","Aphodius distinctus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"eb42bce6-41eb-4e26-8fd0-f6ed6ab20ba0","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1759","6962988","Grynocharis quadrilineata (Melsheimer, 1844)","","Grynocharis quadrilineata (Melsheimer, 1844)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Trogossitidae","Grynocharis","Grynocharis quadrilineata","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ea39b25b-974b-4301-9deb-8c4bbad00d32","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3212","1036176","Bembidion sejunctum Casey, 1918","","Bembidion sejunctum Casey, 1918","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Bembidion","Bembidion sejunctum","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e9a54795-db52-42a2-9539-4fe618328807","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3372","1036734","Sphaeroderus lecontei Dejean, 1826","","Sphaeroderus lecontei Dejean","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Sphaeroderus","Sphaeroderus lecontei","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e883073d-2a68-4299-a224-837ec6b00e0a","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2700","5875463","Aphodius fossor (Linnaeus, 1758)","","Aphodius fossor (Linnaeus, 1758)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Aphodiidae","Teuchestes","Aphodius fossor","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e54893c7-726e-4a2d-8a63-3d38a545b01f","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2600","5840","Aphodius prodomus","","Scarabaeidae","family","dung beetles","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e36b9ede-0e05-4086-ac39-329cdb28032d","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC832","2079081","Euschistus tristigmus (Say, 1832)","","Euschistus tristigmus (Say, 1832)","species","","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Euschistus","Euschistus tristigmus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1979","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e33a4c32-0527-4fe3-8299-6fb93557341b","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2601","5840","Aphodius prodomus","","Scarabaeidae","family","dung beetles","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e0f03b29-48dc-4701-8c04-7de84877cf0b","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3538","1035208","Amara bifrons (Gyllenhal, 1810)","","Amara bifrons (Gyllenhal, 1810)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara bifrons","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e0d5aa85-026a-4b53-bfda-2e0f6d11b545","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2559","5875460","Aphodius distinctus (Müller, 1776)","","Aphodius distinctus (Müller, 1776)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Aphodiidae","Chilothorax","Aphodius distinctus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"decdbdde-261f-43d2-bc42-9b2bc2013f2d","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1803","7857","Tenebrionidae","","Tenebrionidae","family","darkling beetles","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1976","10","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
