taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,Column1,_1,_2,_3
2890035,Geranium ×oxonianum P.F.Yeo,2890035,Geranium ×oxonianum P.F.Yeo,4,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Geraniales,624,Geraniaceae,4676,Geranium,2889949,Geranium oxonianum,2890035,,,,,,
2993171,Rubus idaeus var. canadensis Richardson,2993119,Rubus idaeus subsp. strigosus (Michx.) Focke,25,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rubus,2988638,Rubus idaeus,2993094,,,,,,
3024074,Amelanchier bartramiana (Tausch) M.Roem.,3024074,Amelanchier bartramiana (Tausch) M.Roem.,952,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Amelanchier,3023817,Amelanchier bartramiana,3024074,,,,,,
3033335,Ranunculus allenii B.L.Rob.,3033335,Ranunculus allenii B.L.Rob.,88,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ranunculus,3033294,Ranunculus allenii,3033335,,,,,,
4104489,Elymus violaceus (Hornem.) J.Feilberg,4104489,Elymus violaceus (Hornem.) J.Feilberg,12,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Elymus,10465436,Elymus violaceus,4104489,,,,,,
4111835,Poa saltuensis subsp. languida (Hitchc.) A.Haines,2704318,Poa saltuensis Fernald & Wiegand,6,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Poa,2704173,Poa saltuensis,2704318,,,,,,
4279900,Calliergon cuspidatum (Hedw.) Kindb.,4921778,Calliergonella cuspidata Loeske,1911,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Calliergonella,5937457,Calliergonella cuspidata,,,NE,,,
4280811,Sphagnum cuspidatum var. torreyi Braithw.,2669216,Sphagnum torreyanum Sullivant,1849,VARIETY,SYNONYM,Plantae,6,Bryophyta,35,Sphagnopsida,190,Sphagnales,623,Sphagnaceae,4673,Sphagnum,2668958,Sphagnum torreyanum,NE,,,,,
5282401,Ceratodon heterophyllus Kindberg,1892,5282401,Ceratodon heterophyllus Kindberg,5,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Ditrichaceae,8743,Ceratodon,2673445,,,5282401,NE,,
5359246,Trifolium arvense L.,5359246,Trifolium arvense L.,210,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363,Trifolium arvense,5359246,5282401,,,,,
5375020,Arabis alpina L.,5375020,Arabis alpina L.,76,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Arabis,5374837,Arabis alpina,5375020,,,,,,
5385555,Antennaria canescens (Lange) Malte,5385555,Antennaria canescens (Lange) Malte,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Antennaria,3087998,Antennaria canescens,5385555,,,,,,
5388927,Solidago sempervirens L.,5388927,Solidago sempervirens L.,133,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Solidago,5388868,Solidago sempervirens,5388927,,,,,,
5394618,Taraxacum andersonii G.E.Haglund,5394618,Taraxacum andersonii G.E.Haglund,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Taraxacum,7787708,Taraxacum andersonii,5394618,,,,,,
5710880,Drepanocladus aduncus var. kneiffii (Schimp.) Grout,1912,5283604,Drepanocladus aduncus Warnstorf,2,VARIETY,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Drepanocladus,5283595,,,5283604,,,
5710973,Anomodon apiculatus Sull.,5283415,Anomodon rugelii Keissler,1900,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Thuidiaceae,4659,Anomodon,2673119,Anomodon rugelii,5283604,,NE,,,
7221894,Gentianella propinqua subsp. propinqua,7221894,Gentianella propinqua subsp. propinqua,6,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Gentianaceae,2503,Gentianella,3169845,Gentianella propinqua,3169856,NE,,,,,
7291643,Persicaria filiformis (Thunb.) Nakai,7291643,Persicaria filiformis (Thunb.) Nakai,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Persicaria,6390748,Persicaria filiformis,7291643,,,,,,
7913494,Loiseleuria procumbens (L.) Desv. ex Loisel.,7601217,Kalmia procumbens (L.) Gift, Kron & P.F.Stevens,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ericaceae,2505,Kalmia,2882989,Kalmia procumbens,,,NE,,,
8178530,Ctenidium subrectifolium (Brid.) W.R.Buck & B.H.Allen,8178530,Ctenidium subrectifolium (Brid.) W.R.Buck & B.H.Allen,4,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Hypnaceae,8751,Ctenidium,2673308,Ctenidium subrectifolium,8178530,NE,,,,,
8279158,Plagiomnium T.J.Kop.,8279158,Plagiomnium T.J.Kop.,16,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Mniaceae,8742,Plagiomnium,8279158,,,,,,,,
2650197,Botrychium mormo Wagner,2650197,Botrychium mormo Wagner,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Ophioglossales,393,Ophioglossaceae,6627,Botrychium,2650152,Botrychium mormo,2650197,,,,,,
2650203,Botrychium rugulosum Wagner,3659279,Sceptridium rugulosum (W.H.Wagner) Skoda & Holub,10,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Ophioglossales,393,Ophioglossaceae,6627,Sceptridium,7321393,Sceptridium rugulosum,3659279,,,,,,
2674284,Racomitrium microcarpum Bridel,1819,2674284,Racomitrium microcarpum Bridel,59,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Grimmiales,1337,Grimmiaceae,8747,Racomitrium,2673621,,,2674284,NE,,
2675427,Dicranum majus Turner,1804,2675427,Dicranum majus Turner,32,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Dicranaceae,4635,Dicranum,2672916,2674284,,2675427,NE,,
2679947,Brachythecium turgidum Kindberg,1888,2679947,Brachythecium turgidum Kindberg,34,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Brachythecium,9479232,2675427,,2679947,NE,,
2681654,Campyliadelphus stellatus Kanda,1975,2681654,Campyliadelphus stellatus Kanda,2,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Campyliadelphus,2681652,2679947,,2681654,NE,,
2882849,Vaccinium corymbosum L.,2882849,Vaccinium corymbosum L.,312,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ericaceae,2505,Vaccinium,2882813,Vaccinium corymbosum,2882849,2681654,,,,,
2914727,Galium circaezans var. hypomalacum Fernald,2914722,Galium circaezans Michx.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Galium,2913027,Galium circaezans,2914722,,,,,,
2949263,Hedysarum alpinum L.,2949263,Hedysarum alpinum L.,25,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Hedysarum,2960767,Hedysarum alpinum,2949263,,,,,,
3033151,Thalictrum pubescens var. hebecarpum (Fernald) B.Boivin,3033146,Thalictrum pubescens Pursh,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Thalictrum,3033112,Thalictrum pubescens,3033146,,,,,,
3033665,Aconitum napellus L.,3033665,Aconitum napellus L.,14,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Aconitum,3033663,Aconitum napellus,3033665,,,,,,
3034148,Osmorhiza berteroi DC.,3034148,Osmorhiza berteroi DC.,17,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Osmorhiza,3034140,Osmorhiza berteroi,3034148,,,,,,
3034433,Cryptotaenia canadensis (L.) DC.,3034433,Cryptotaenia canadensis (L.) DC.,320,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Cryptotaenia,3034431,Cryptotaenia canadensis,3034433,,,,,,
3046875,Sisymbrium loeselii L.,3046875,Sisymbrium loeselii L.,18,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Sisymbrium,3046735,Sisymbrium loeselii,3046875,,,,,,
3171920,Gratiola neglecta var. glaberrima Fernald,3171919,Gratiola neglecta Torr.,7,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Gratiola,3171914,Gratiola neglecta,3171919,,,,,,
4271321,Umbelliferae,6720,Apiaceae,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,,,,,,,,,,
4277755,Phaeoceros laevis subsp. carolinianus (Michx.) Prosk.,4277778,Phaeoceros carolinianus (Michx.) Prosk.,22,SYNONYM,Plantae,6,Anthocerotophyta,13,Anthocerotopsida,132,Notothyladales,957,Notothyladaceae,6751,Phaeoceros,9690017,Phaeoceros carolinianus,4277778,,,,,,
4932035,Andropogon gerardi Vitman,4932035,Andropogon gerardi Vitman,51,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Andropogon,2706077,Andropogon gerardi,4932035,,,,,,
5331837,Betula borealis Spach,5331751,Betula pubescens var. pumila (Zanoni ex Murray) Govaerts,19,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Betulaceae,4688,Betula,2875008,Betula pubescens,9118014,,,,,,
5377108,Arabis arenicola var. pubescens (S.Watson) Gelert,3052501,Arabidopsis arenicola (Richardson) Al-Shehbaz, R.Elven,4,VARIETY,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Arabidopsis,3052435,,,3052501,,,
5383953,Salicornia maritima S.L.Wolff & Jefferies,5383953,Salicornia maritima S.L.Wolff & Jefferies,9,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Salicornia,3083796,Salicornia maritima,5383953,3052501,,,,,
5410907,Campanula rotundifolia L.,5410907,Campanula rotundifolia L.,330,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Campanulaceae,8801,Campanula,3161935,Campanula rotundifolia,5410907,,,,,,
5616037,Hepatica nobilis var. acuta (Pursh) Steyerm.,5616037,Hepatica nobilis var. acuta (Pursh) Steyerm.,11,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Hepatica,3033655,Hepatica nobilis,5371699,,,,,,
6285400,Adiantum pedatum var. aleuticum Rupr.,2651843,Adiantum aleuticum (Rupr.) C.A.Paris,7,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Pteridaceae,2367,Adiantum,2650796,Adiantum aleuticum,2651843,,,,,,
6372384,Hedysarum mackenziei Richardson,6372449,Hedysarum boreale subsp. mackenziei (Richardson) S.L.Welsh,5,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Hedysarum,2960767,Hedysarum boreale,2960863,,,,,,
6374597,Anemonoides ranunculoides (L.) Holub,3033266,Anemone ranunculoides L.,12,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Anemone,3016227,Anemone ranunculoides,3033266,,,,,,
6447933,Salsola australis R.Br.,9267503,Kali tragus subsp. tragus,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Kali,3231888,Kali tragus,7547827,,,,,,
7471055,Orthotrichum alpestre Hornsch. ex Bruch & Schimp.,7471055,Orthotrichum alpestre Hornsch. ex Bruch & Schimp.,19,DOUBTFUL,Plantae,6,Bryophyta,35,Bryopsida,327,Orthotrichales,1341,Orthotrichaceae,4668,Orthotrichum,2672620,Orthotrichum alpestre,7471055,,,,,,
7889197,Marchantia polymorpha subsp. polymorpha,7889197,Marchantia polymorpha subsp. polymorpha,21,ACCEPTED,Plantae,6,Marchantiophyta,9,Marchantiopsida,125,Marchantiales,376,Marchantiaceae,6110,Marchantia,2688569,Marchantia polymorpha,2688570,,,,,,
7900764,Diervilla lonicera var. lonicera,2888711,Diervilla lonicera Mill.,4,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Diervilla,2888707,Diervilla lonicera,2888711,,,,,,
7980862,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,7765824,Schistidium strictum (Turner) Loeske ex Martensson,2,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Grimmiales,1337,Grimmiaceae,8747,Schistidium,7795248,Schistidium strictum,7765824,,,,,,
8279644,Lophoziopsis excisa (Dicks.) Konstant. & Vilnet,8279644,Lophoziopsis excisa (Dicks.) Konstant. & Vilnet,4,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Lophoziaceae,3229887,Lophoziopsis,4885834,Lophoziopsis excisa,8279644,,,,,,
8347973,Rosa blanda var. blanda,3002372,Rosa blanda Aiton,20,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rosa,8395064,Rosa blanda,3002372,,,,,,
8351737,Hedera helix L.,8351737,Hedera helix L.,6,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Araliaceae,8800,Hedera,3036021,Hedera helix,8351737,,,,,,
8885349,Celastrophyllum albaedomus Ward,1905,8885349,Celastrophyllum albaedomus Ward,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Celastrales,950,Celastraceae,6715,Celastrophyllum,4924815,,,8885349,NE,,
10790895,Spergularia media (L.) J.Presl,10790895,Spergularia media (L.) J.Presl,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Spergularia,8832859,Spergularia media,10790895,8885349,,,,,
2651105,Polystichum mohrioides (Bory) C.Presl,2651105,Polystichum mohrioides (Bory) C.Presl,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Dryopteridaceae,2373,Polystichum,2651085,Polystichum mohrioides,2651105,,,,,,
2678781,Fontinalis sphagnifolia Wijk & Margadant,1962,2678781,Fontinalis sphagnifolia Wijk & Margadant,11,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Isobryales,619,Fontinalaceae,8756,Fontinalis,2673403,,,2678781,NE,,
2701939,Juncus triglumis L.,2701939,Juncus triglumis L.,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Juncus,2701072,Juncus triglumis,2701939,2678781,,,,,
2716925,Eleocharis nitida Fernald,2716925,Eleocharis nitida Fernald,15,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Eleocharis,2716791,Eleocharis nitida,2716925,,,,,,
2718282,Schoenoplectus fluviatilis (Torr.) M.T.Strong,7953794,Bolboschoenus fluviatilis (Torr.) Soják,6,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Bolboschoenus,2718273,Bolboschoenus fluviatilis,7953794,,,,,,
2726136,Carex ×anticostensis (Fernald) Lepage,2727473,Carex ×mainensis Porter,4,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex mainensis,2727473,,,,,,
2726821,Carex haleana Olney,2726814,Carex granularis Muhl. ex Willd.,16,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex granularis,2726814,,,,,,
2753594,Clintonia andrewsiana Torr.,2753594,Clintonia andrewsiana Torr.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Liliales,1172,Liliaceae,7699,Clintonia,2753553,Clintonia andrewsiana,2753594,,,,,,
2880350,Quercus ×schuettei Trel.,2880350,Quercus ×schuettei Trel.,7,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Fagaceae,4689,Quercus,2877951,Quercus schuettei,2880350,,,,,,
2888586,Viburnum lentago L.,2888586,Viburnum lentago L.,763,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Viburnaceae,4924416,Viburnum,2888580,Viburnum lentago,2888586,,,,,,
3028176,Alchemilla subcrenata Buser,3028176,Alchemilla subcrenata Buser,8,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Alchemilla,3027437,Alchemilla subcrenata,3028176,,,,,,
3033443,Halerpestes cymbalaria (Pursh) Greene,3033443,Halerpestes cymbalaria (Pursh) Greene,45,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Halerpestes,7277232,Halerpestes cymbalaria,3033443,,,,,,
3041024,Armoracia lapathifolia Gilib.,3041022,Armoracia rusticana P.Gaertn., B.Mey. & Scherb.,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Armoracia,3041017,Armoracia rusticana,,,NE,,,
3042713,Brassica chinensis L.,7903057,Brassica rapa L.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Brassica,3042506,Brassica rapa,7903057,NE,,,,,
3049444,Draba alpina L.,3049444,Draba alpina L.,22,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Draba,3049396,Draba alpina,3049444,,,,,,
3053179,Rorippa palustris subsp. fernaldiana (Butters & Abbe) Jonsell,3053168,Rorippa palustris (L.) Besser,5,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Rorippa,3053118,Rorippa palustris,3053168,,,,,,
3151588,Symphyotrichum ×tardiflorum (L.) Greuter, M.V.Agab. & Wagenitz,4236924,Symphyotrichum novi-belgii var. tardiflorum (L.) G.L.Nesom,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Symphyotrichum,3151391,Symphyotrichum novi-belgii,,,NE,,,
3171729,Pedicularis groenlandica Retz.,3171729,Pedicularis groenlandica Retz.,55,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Pedicularis,3171670,Pedicularis groenlandica,3171729,NE,,,,,
3191367,Polygala senega L.,3191367,Polygala senega L.,118,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Polygalaceae,2417,Polygala,3191366,Polygala senega,3191367,,,,,,
4277450,Barbilophozia attenuata (Mart.) Loeske,7580531,Neoorthocaulis attenuatus (Mart.) L.Söderstr., De Roo & Hedd.,SPECIES,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Anastrophyllaceae,2292,Neoorthocaulis,4905486,Neoorthocaulis attenuatus,,,NE,,,
5301176,Potamogeton alpinus var. tenuifolius (Raf.) Ogden,7436886,Potamogeton alpinus subsp. tenuifolius (Raf.) Hultén,27,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Potamogeton,2756560,Potamogeton alpinus,5301175,NE,,,,,
5334242,Lonicera tatarica L.,5334242,Lonicera tatarica L.,233,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Lonicera,2888645,Lonicera tatarica,5334242,,,,,,
5641957,Potamogeton filiformis var. occidentalis (J.W.Robbins) Morong,8375218,Stuckenia filiformis (Pers.) Börner,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Stuckenia,2756544,Stuckenia filiformis,8375218,,,,,,
5711095,Mnium affine Blandow,2677623,Plagiomnium affine T.Koponen,1968,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Mniaceae,8742,Plagiomnium,8279158,Plagiomnium affine,,,NE,,,
6434989,Nuphar variegata Engelm. ex Durand,6434989,Nuphar variegata Engelm. ex Durand,462,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Nymphaeales,636,Nymphaeaceae,2423,Nuphar,2882408,Nuphar variegata,6434989,NE,,,,,
6560151,Piptatheropsis pungens (Torr. ex Spreng.) Romasch., P.M.Peterson & Soreng,6560151,Piptatheropsis pungens (Torr. ex Spreng.) Romasch.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Piptatheropsis,6560148,,,6560151,NE,,
7219474,Chenopodium album var. album,3083838,Chenopodium album L.,5,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Chenopodium,3083823,Chenopodium album,3083838,6560151,,,,,
7221889,Gentiana andrewsii var. andrewsii,7221889,Gentiana andrewsii var. andrewsii,8,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Gentianaceae,2503,Gentiana,3170037,Gentiana andrewsii,3170087,,,,,,
7323358,Amaranthus blitum subsp. blitum,7323358,Amaranthus blitum subsp. blitum,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Amaranthus,3085074,Amaranthus blitum,8911082,,,,,,
7531111,Ptychostomum creberrimum,2676590,Bryum creberrimum Taylor,1846,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Bryum,2676502,Bryum creberrimum,,,NE,,,
7670388,Utricularia macrorhiza Le Conte,3172425,Utricularia macrorhiza Leconte,8,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lentibulariaceae,2391,Utricularia,3172398,Utricularia macrorhiza,3172425,NE,,,,,
7748635,Chenopodium album var. viride (L.) Pursh,3083838,Chenopodium album L.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Chenopodium,3083823,Chenopodium album,3083838,,,,,,
7874303,Pilosella officinarum F.W.Schultz & Sch.Bip.,1862,7874303,Pilosella officinarum F.W.Schultz & Sch.Bip.,8,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Pilosella,8179194,,,7874303,NE,,
8072940,Ulota hutchinsiae var. hutchinsiae,2671915,Ulota hutchinsiae Hammar,1852,VARIETY,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Orthotrichales,1341,Orthotrichaceae,4668,Ulota,2671910,Ulota hutchinsiae,7874303,,,,,
9847625,Rectithecium piliferum (Sw.) Hedenäs & Huttunen,5283470,Plagiothecium piliferum W.P.Schimper,1851,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Plagiotheciaceae,8752,Plagiothecium,2679600,Plagiothecium piliferum,,,NE,,,
11076979,Rhacomitrium lanuginosum (Hedw.) Brid.,9315748,Racomitrium lanuginosum (Bridel) Bridel,1826,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,,,,,Racomitrium,9508257,Racomitrium lanuginosum,NE,,NE,,,
690,Myrtales,690,Myrtales,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,,,,,,,NE,,,,,
2670498,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,2670498,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,54,DOUBTFUL,Plantae,6,Bryophyta,35,Bryopsida,327,Pottiales,621,Pottiaceae,4671,Bryoerythrophyllum,2670496,Bryoerythrophyllum recurvirostrum,2670498,,,,,,
2673131,Cratoneuron filicinum Spruce,1867,2673131,Cratoneuron filicinum Spruce,123,SPECIES,DOUBTFUL,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Cratoneuron,2673130,,,2673131,NE,,
2684876,Abies Mill.,2684876,Abies Mill.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Pinaceae,3925,Abies,2684876,,,2673131,,,,,
2687942,Equisetum pratense Ehrh.,2687942,Equisetum pratense Ehrh.,169,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Equisetales,954,Equisetaceae,3105,Equisetum,2687913,Equisetum pratense,2687942,,,,,,
2688728,Porella L.,2688728,Porella L.,1,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Porellales,377,Porellaceae,2267,Porella,2688728,,,,,,,,
2706439,Agrostis palustris Huds.,2706435,Agrostis stolonifera L.,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Agrostis,2706434,Agrostis stolonifera,2706435,,,,,,
2711092,Schoenoplectus americanus (Pers.) Volkart,2711092,Schoenoplectus americanus (Pers.) Volkart,5,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Schoenoplectus,2710907,Schoenoplectus americanus,2711092,,,,,,
2730216,Eriophorum ×rousseauianum Raymond,2730216,Eriophorum ×rousseauianum Raymond,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Eriophorum,2730118,Eriophorum rousseauianum,2730216,,,,,,
2914642,Galium odoratum (L.) Scop.,2914642,Galium odoratum (L.) Scop.,22,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Galium,2913027,Galium odoratum,2914642,,,,,,
