taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
3330692,Inocybe mutata (Peck) Massee,10687404,Inosperma mutatum (Peck) Matheny & Esteve-Rav.,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inosperma,10683664,Inosperma mutatum,10687404,10687404,NE,,,,,,,,,,,,
3347284,Lyophyllum subnigricans (Peck) H.E.Bigelow,3347284,Lyophyllum subnigricans (Peck) H.E.Bigelow,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Lyophyllaceae,4178,Lyophyllum,2530661,Lyophyllum subnigricans,3347284,3347284,NE,,,,,,,,,,,,
3351033,Cortinarius pini Brandrud,3351033,Cortinarius pini Brandrud,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius pini,3351033,3351033,NE,,,,,,,,,,,,
3359443,Russula cristulispora Singer,3359443,Russula cristulispora Singer,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula cristulispora,3359443,3359443,NE,,,,,,,,,,,,
3359862,Russula amygdaloides Kauffman,3359862,Russula amygdaloides Kauffman,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula amygdaloides,3359862,3359862,NE,,,,,,,,,,,,
3359969,Russula granulata Peck,3359969,Russula granulata Peck,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula granulata,3359969,3359969,NE,,,,,,,,,,,,
3408748,Kaernefeltia merrillii (Du Rietz) A.Thell & Goward,10706281,Nephromopsis merrillii (Du Rietz) Divakar, A.Crespo & Lumbsch,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Parmeliaceae,8305,Nephromopsis,6607767,Nephromopsis merrillii,Nephromopsis merrillii,10706281,NE,,,,,,,,,,,
3428877,Rinodina subpariata (Nyl.) Zahlbr.,3428877,Rinodina subpariata (Nyl.) Zahlbr.,2,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Caliciales,10861608,Physciaceae,8369,Rinodina,2599871,Rinodina subpariata,3428877,3428877,NE,,,,,,,,,,,,
5237407,Tremella frondosa Fr.,10804605,Phaeotremella frondosa (Fr.) Spirin & V.Malysheva,1,SYNONYM,Fungi,5,Basidiomycota,34,Tremellomycetes,149,Tremellales,1123,Tremellaceae,3827,Phaeotremella,2518397,Phaeotremella frondosa,10804605,10804605,NE,,,,,,,,,,,,
5240928,Crepidotus fulvifibrillosus Murrill,5240928,Crepidotus fulvifibrillosus Murrill,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Crepidotus,2526680,Crepidotus fulvifibrillosus,5240928,5240928,NE,,,,,,,,,,,,
5242493,Psilocybe montana (Pers.) P.Kumm.,2533554,Deconica montana (Pers.) P.D.Orton,4,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Deconica,7243085,Deconica montana,2533554,2533554,NE,,,,,,,,,,,,
5243524,Cystoderma fallax A.H.Sm. & Singer,5243524,Cystoderma fallax A.H.Sm. & Singer,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Cystoderma,7451789,Cystoderma fallax,5243524,5243524,NE,,,,,,,,,,,,
5254797,Hypoxylon fuscum (Pers.) Fr.,5254797,Hypoxylon fuscum (Pers.) Fr.,21,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Xylariales,1298,Hypoxylaceae,3302958,Hypoxylon,2560481,Hypoxylon fuscum,5254797,5254797,NE,,,,,,,,,,,,
5451636,Melanoleuca alboflavida (Peck) Murrill,7242321,Collybia alboflavida (Peck) Kauffman,10,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Collybia,2527585,Collybia alboflavida,7242321,7242321,NE,,,,,,,,,,,,
5953468,Lepraria torii Pérez-Ort. & T.Sprib.,5953468,Lepraria torii Pérez-Ort. & T.Sprib.,5,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Stereocaulaceae,8302,Lepraria,8590518,Lepraria torii,5953468,5953468,NE,,,,,,,,,,,,
6010653,Trichopezizella Dennis ex Raitv.,6010653,Trichopezizella Dennis ex Raitv.,1,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Helotiales,1052,Solenopeziaceae,10726588,Trichopezizella,6010653,,,,,,,,,,,,,,,,
7239814,Glomerularia C.H.Peck,1879,2517989,Glomopsis D.M.Hend.,1,GENUS,SYNONYM,Fungi,5,Basidiomycota,34,Pucciniomycetes,270,Platygloeales,521,Platygloeaceae,3256,Glomopsis,2517989,2517989,,,,,,,,,,,,,
7251432,Caloplaca borealis (Vain.) Poelt,7251432,Caloplaca borealis (Vain.) Poelt,5,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Teloschistales,1050,Teloschistaceae,8368,Caloplaca,2599921,Caloplaca borealis,7251432,7251432,NE,,,,,,,,,,,,
7472586,Cortinarius timiskamingensis Malloch, Ammirati, Liimat. & Niskanen,7472586, Ammirati, Liimat. & Niskanen,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,4172,Cortinarius,2524960,Cortinarius timiskamingensis,7472586,NE,,,,,,,,
7597780,Hymenopellis limonispora (R.H.Petersen) R.H.Petersen,7597780,Hymenopellis limonispora (R.H.Petersen) R.H.Petersen,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Hymenopellis,8154036,Hymenopellis limonispora,7597780,7597780,NE,,,,,,,,,,,,
8259749,Protostropharia semiglobata (Batsch) Redhead, Moncalvo & Vilgalys,8259749,Protostropharia semiglobata (Batsch) Redhead,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Protostropharia,7625102,7625102,Protostropharia semiglobata,8259749,NE,,,,,,,,,,
10583079,Canopora subfuscoflavida (Rostk.) Miettinen & Spirin,2546210,Cinereomyces lindbladii (Berk.) Jülich,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Cinereomyces,2546180,Cinereomyces lindbladii,2546210,2546210,NE,,,,,,,,,,,,
10959870,Cladonia amaurocraea subsp. tominii Sandst.,7246667,Cladonia amaurocraea (Flörke) Schaer.,1,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia amaurocraea,7246667,7246667,,,,,,,,,,,,,
2543413,Byssocorticium Bondartsev & Singer,2543413,Byssocorticium Bondartsev & Singer,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Atheliales,832,Atheliaceae,9665,Byssocorticium,2543413,,,,,,,,,,,,,,,,
2579744,Lophodermium pinastri (Schrad.) Chevall.,2579744,Lophodermium pinastri (Schrad.) Chevall.,10,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Rhytismatales,1278,Rhytismataceae,8281,Lophodermium,2577759,Lophodermium pinastri,2579744,2579744,NE,,,,,,,,,,,,
2604700,Xanthoparmelia pulla (Ach.) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch,Xanthoparmelia pulla (Ach.) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,1048,Parmeliaceae,8305,Xanthoparmelia,2603781,Xanthoparmelia pulla,2604700,NE,,,,,,
2606006,Usnea filipendula Stirt.,2606006,Usnea filipendula Stirt.,135,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Parmeliaceae,8305,Usnea,2605982,Usnea filipendula,2606006,2606006,NE,,,,,,,,,,,,
2607672,Cladonia cervicornis subsp. verticillata (Hoffm.) Ahti,2607672,Cladonia cervicornis subsp. verticillata (Hoffm.) Ahti,68,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia cervicornis,2607671,2607671,,,,,,,,,,,,,
3354660,Tylopilus chromapes (Forst) Smith & Thiers,9744683,Harrya chromipes (Frost) Halling, Nuhn,15,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Harrya,7758421,7758421,Harrya chromipes,9744683,NE,,,,,,,,,,
3364235,Tyromyces subgiganteus (Berk. & M.A.Curtis) Ryvarden,3303261,Loweomyces subgiganteus (Berk. & M.A.Curtis) Spirin,8,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Loweomyces,2544371,Loweomyces subgiganteus,3303261,3303261,NE,,,,,,,,,,,,
3378341,Puccinia taraxaci Plowr.,3376341,Puccinia hieracii (Röhl.) H.Mart.,1,SYNONYM,Fungi,5,Basidiomycota,34,Pucciniomycetes,270,Pucciniales,1126,Pucciniaceae,3251,Puccinia,9533895,Puccinia hieracii,3376341,3376341,NE,,,,,,,,,,,,
5241784,Tricholoma vaccinum (Schaeff.) P.Kumm.,5241784,Tricholoma vaccinum (Schaeff.) P.Kumm.,62,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Tricholoma,2527766,Tricholoma vaccinum,5241784,5241784,NE,,,,,,,,,,,,
5243999,Dermatocarpon Eschw.,1824,5243999,Dermatocarpon Eschw.,4,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Eurotiomycetes,178,Verrucariales,1043,Verrucariaceae,4841,Dermatocarpon,5243999,5243999,,,,,,,,,,,,,
5248130,Poria subacida (Peck) Sacc.,2549282,Perenniporia subacida (Peck) Donk,11,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Perenniporia,2541161,Perenniporia subacida,2549282,2549282,NE,,,,,,,,,,,,
5447816,Mycena misera (Fr.) A.H.Sm.,7878009,Tephrocybe misera (Fr.) M.M.Moser ex Contu & Vizzini,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Lyophyllaceae,4178,Tephrocybe,2530750,Tephrocybe misera,7878009,7878009,NE,,,,,,,,,,,,
5455187,Agaricus cretacellus G.F.Atk.,5455187,Agaricus cretacellus G.F.Atk.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Agaricus,2518646,Agaricus cretacellus,5455187,5455187,NE,,,,,,,,,,,,
6015920,Boletus atkinsonii Peck,6015920,Boletus atkinsonii Peck,4,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Boletus,8287374,Boletus atkinsonii,6015920,6015920,NE,,,,,,,,,,,,
6587163,Preussia Fuckel,1867,6587163,Preussia Fuckel,72,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Pleosporales,1047,Sporormiaceae,4822,Preussia,6587163,6587163,,,,,,,,,,,,,
7251037,Physcia adscendens H.Olivier,7251037,Physcia adscendens H.Olivier,146,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Caliciales,10861608,Physciaceae,8369,Physcia,2600367,Physcia adscendens,7251037,7251037,NE,,,,,,,,,,,,
7539740,Singerocybe adirondackensis (Peck) Zhu L.Yang & J.Qin,7539740,Singerocybe adirondackensis (Peck) Zhu L.Yang & J.Qin,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Singerocybe,8622533,Singerocybe adirondackensis,7539740,7539740,NE,,,,,,,,,,,,
7666596,Leucopaxillus lentus (H.Post) Singer,7666596,Leucopaxillus lentus (H.Post) Singer,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Leucopaxillus,2532680,Leucopaxillus lentus,7666596,7666596,NE,,,,,,,,,,,,
7818924,Gromochytriaceae,7818924,Gromochytriaceae,1,ACCEPTED,Fungi,5,Chytridiomycota,94,Chytridiomycetes,318,Gromochytriales,7679879,Gromochytriaceae,7818924,,,,,,,,,,,,,,,,,,
7971842,Clitopilus tillii (Krisai & Noordel.) Noordel. & Co-David,7971842,Clitopilus tillii (Krisai & Noordel.) Noordel. & Co-David,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Entolomataceae,4174,Clitopilus,8691923,Clitopilus tillii,7971842,7971842,NE,,,,,,,,,,,,
9069801,Coniochaeta pulveracea (Ehrh.) Munk,9069801,Coniochaeta pulveracea (Ehrh.) Munk,1,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Coniochaetales,1285,Coniochaetaceae,4144,Coniochaeta,2569547,Coniochaeta pulveracea,9069801,9069801,NE,,,,,,,,,,,,
9180962,Tryblidiopsis pinastri (Pers.) P.Karst.,9180962,Tryblidiopsis pinastri (Pers.) P.Karst.,6,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Rhytismatales,1278,Rhytismataceae,8281,Tryblidiopsis,2579196,Tryblidiopsis pinastri,9180962,9180962,NE,,,,,,,,,,,,
9204046,Polyporus brumalis (Pers.) Fr.,7838425,Lentinus brumalis (Pers.) Zmitr.,32,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Lentinus,2526675,Lentinus brumalis,7838425,7838425,NE,,,,,,,,,,,,
10732947,Pilophorus fibula (Tuck.) Tuck.,10732947,Pilophorus fibula (Tuck.) Tuck.,1,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Pilophorus,2607513,Pilophorus fibula,10732947,10732947,EN,,,,,,,,,,,,
2526362,Hohenbuehelia angustata (Berk.) Singer,2526362,Hohenbuehelia angustata (Berk.) Singer,14,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pleurotaceae,4183,Hohenbuehelia,2526255,Hohenbuehelia angustata,2526362,2526362,NE,,,,,,,,,,,,
2527905,Inocybe fastigiella G.F.Atk.,10808510,Inosperma fastigiellum (G.F.Atk.) Matheny & Esteve-Rav.,4,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inosperma,10683664,Inosperma fastigiellum,10808510,10808510,NE,,,,,,,,,,,,
2533443,Naematoloma capnoides (Fr.) P.Karst.,2533439,Hypholoma capnoides (Fr.) P.Kumm.,2,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Hypholoma,2533397,Hypholoma capnoides,2533439,2533439,LC,,,,,,,,,,,,
2536170,Handkea excipuliformis (Scop.) Kreisel,5243279,Lycoperdon excipuliforme (Scop.) Pers.,6,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Lycoperdon,9367003,Lycoperdon excipuliforme,5243279,5243279,NE,,,,,,,,,,,,
2538552,Hygrocybe punicea (Fr.) P.Kumm.,2538552,Hygrocybe punicea (Fr.) P.Kumm.,46,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe punicea,2538552,2538552,VU,,,,,,,,,,,,
2542554,Antrodia malicola (Berk. & M.A.Curtis) Donk,9745312,Brunneoporus malicola (Berk. & M.A.Curtis) Audet,8,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Brunneoporus,9675680,Brunneoporus malicola,9745312,9745312,NE,,,,,,,,,,,,
2545177,Steccherinum ochraceum (Pers. ex J.F.Gmel.) Gray,2545177,Steccherinum ochraceum (Pers. ex J.F.Gmel.) Gray,28,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Steccherinum,2518647,Steccherinum ochraceum,2545177,2545177,NE,,,,,,,,,,,,
2554262,Athelopsis lacerata (Litsch.) J.Erikss. & Ryvarden,2554262,Athelopsis lacerata (Litsch.) J.Erikss. & Ryvarden,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Atheliales,832,Atheliaceae,9665,Athelopsis,9503747,Athelopsis lacerata,2554262,2554262,NE,,,,,,,,,,,,
2605264,Cetraria crispa (Ach.) Nyl.,2605262,Cetraria ericetorum Opiz,1,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Parmeliaceae,8305,Cetraria,2601309,Cetraria ericetorum,2605262,2605262,NE,,,,,,,,,,,,
2605686,Melanelia subaurifera (Nyl.) Essl.,2605685,Melanelixia subaurifera (Nyl.) O.Blanco, A.Crespo, Essl., D.Hawksw. & Lumbsch,3,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Parmeliaceae,8305,8305,Melanelixia,2605684,Melanelixia subaurifera,2605685,NE,,,,,,,,
2609263,Calicium abietinum Pers.,2609263,Calicium abietinum Pers.,2,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Caliciales,10861608,Caliciaceae,4115,Calicium,2592559,Calicium abietinum,2609263,2609263,NE,,,,,,,,,,,,
3319668,Psathyrella echiniceps (G.F.Atk.) A.H.Sm.,3319668,Psathyrella echiniceps (G.F.Atk.) A.H.Sm.,5,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Psathyrella,2526774,Psathyrella echiniceps,3319668,3319668,NE,,,,,,,,,,,,
3333347,Bovista colorata (Peck) Kreisel,3333347,Bovista colorata (Peck) Kreisel,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Bovista,9441377,Bovista colorata,3333347,3333347,NE,,,,,,,,,,,,
3390106,Cladonia grayi G.Merr. ex Sandst.,3390106,Cladonia grayi G.Merr. ex Sandst.,73,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia grayi,3390106,3390106,NE,,,,,,,,,,,,
5237385,Tremella discicola Van de Put,5237385,Tremella discicola Van de Put,1,ACCEPTED,Fungi,5,Basidiomycota,34,Tremellomycetes,149,Tremellales,1123,Tremellaceae,3827,Tremella,6319768,Tremella discicola,5237385,5237385,NE,,,,,,,,,,,,
5240993,Crepidotus nephrodes (Berk. & M.A.Curtis) Sacc.,5240993,Crepidotus nephrodes (Berk. & M.A.Curtis) Sacc.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Crepidotus,2526680,Crepidotus nephrodes,5240993,5240993,NE,,,,,,,,,,,,
5254067,Podospora intestinacea N.Lundq.,5254067,Podospora intestinacea N.Lundq.,15,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Sordariales,1061,Lasiosphaeriaceae,4162,Podospora,2572659,Podospora intestinacea,5254067,5254067,NE,,,,,,,,,,,,
5259475,Onygena corvina Alb. & Schwein.,5259475,Onygena corvina Alb. & Schwein.,1,ACCEPTED,Fungi,5,Ascomycota,95,Eurotiomycetes,178,Onygenales,1041,Onygenaceae,4832,Onygena,8940804,Onygena corvina,5259475,5259475,NE,,,,,,,,,,,,
5261373,Stereocaulon glareosum (Savicz) H.Magn.,5261373,Stereocaulon glareosum (Savicz) H.Magn.,8,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Stereocaulaceae,8302,Stereocaulon,2608513,Stereocaulon glareosum,5261373,5261373,NE,,,,,,,,,,,,
5264234,Septoria caricinella Sacc. & Roum.,5264234,Septoria caricinella Sacc. & Roum.,1,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Capnodiales,1262,Mycosphaerellaceae,4797,Septoria,2611503,Septoria caricinella,5264234,5264234,NE,,,,,,,,,,,,
5472422,Lecania croatica (Zahlbr.) Kotlov,5472422,Lecania croatica (Zahlbr.) Kotlov,31,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Ramalinaceae,4812,Lecania,2607864,Lecania croatica,5472422,5472422,NE,,,,,,,,,,,,
6285101,Cladonia cervicornis var. verticillata (Hoffm.) Flot.,1850,2607672,Cladonia cervicornis subsp. verticillata (Hoffm.) Ahti,VARIETY,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia cervicornis,Cladonia cervicornis,2607671,,,,,,,,,,,,
7239020,Myxarium Wallr.,7239020,Myxarium Wallr.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Tremellomycetes,149,Tremellales,1123,Hyaloriaceae,3246,Myxarium,7239020,,,,,,,,,,,,,,,,
7621292,Baorangia bicolor (Kuntze) G.Wu, Halling & Zhu L.Yang,7621292,Baorangia bicolor (Kuntze) G.Wu,12,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Baorangia,7934296,7934296,Baorangia bicolor,7621292,NE,,,,,,,,,,
7635762,Puccinia pimpinellae (F.Strauss) Röhl.,2514980,Puccinia pimpinellae (F.Strauss) Link,1,SYNONYM,Fungi,5,Basidiomycota,34,Pucciniomycetes,270,Pucciniales,1126,Pucciniaceae,3251,Puccinia,9533895,Puccinia pimpinellae,2514980,2514980,NE,,,,,,,,,,,,
7695702,Scedosporium dehoogii Gilgado, Cano, Gené & Guarro,7695702, Cano, Gené & Guarro,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Microascales,1059,Microascaceae,8425,8425,Scedosporium,2564913,Scedosporium dehoogii,7695702,NE,,,,,,,,
7915206,Cortinarius subparvannulatus Moënne-Locc. & Fillion,7915206,Cortinarius subparvannulatus Moënne-Locc. & Fillion,4,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius subparvannulatus,7915206,7915206,NE,,,,,,,,,,,,
9099973,Junghuhnia nitida (Pers.) Ryvarden,9099973,Junghuhnia nitida (Pers.) Ryvarden,6,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Junghuhnia,2540875,Junghuhnia nitida,9099973,9099973,NE,,,,,,,,,,,,
9725352,Cylindrotrichum Bonord.,9725352,Cylindrotrichum Bonord.,2,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Chaetosphaeriales,1284,Chaetosphaeriaceae,8409,Cylindrotrichum,9725352,,,,,,,,,,,,,,,,
2512925,Dacrymyces stillatus Nees,2512925,Dacrymyces stillatus Nees,21,ACCEPTED,Fungi,5,Basidiomycota,34,Dacrymycetes,273,Dacrymycetales,1138,Dacrymycetaceae,7605,Dacrymyces,9049960,Dacrymyces stillatus,2512925,2512925,NE,,,,,,,,,,,,
2518751,Hyphodontia alutaria (Burt) J.Erikss.,2518751,Hyphodontia alutaria (Burt) J.Erikss.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Schizoporaceae,3298,Hyphodontia,2518740,Hyphodontia alutaria,2518751,2518751,NE,,,,,,,,,,,,
2524910,Tylopilus felleus (Bull.) P.Karst.,2524910,Tylopilus felleus (Bull.) P.Karst.,116,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Tylopilus,2519844,Tylopilus felleus,2524910,2524910,NE,,,,,,,,,,,,
2531160,Clitocybe suaveolens (Schumach.) P.Kumm.,2531160,Clitocybe suaveolens (Schumach.) P.Kumm.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Clitocybe,2519188,Clitocybe suaveolens,2531160,2531160,NE,,,,,,,,,,,,
2534588,Coprinellus marculentus (Britzelm.) Redhead, Vilgalys & Moncalvo,2534588,Coprinellus marculentus (Britzelm.) Redhead,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Coprinellus,2534558,2534558,Coprinellus marculentus,2534588,NE,,,,,,,,,,
2538580,Hygrocybe miniata (Fr.) P.Kumm.,2538580,Hygrocybe miniata (Fr.) P.Kumm.,46,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe miniata,2538580,2538580,NE,,,,,,,,,,,,
2540800,Grifola frondosa (Dicks.) Gray,2540800,Grifola frondosa (Dicks.) Gray,76,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Grifolaceae,3295454,Grifola,2540799,Grifola frondosa,2540800,2540800,NE,,,,,,,,,,,,
2542063,Peniophora glebulosa (Fr.) Sacc. & P.Syd.,2542060,Tubulicrinis glebulosus (Fr.) Donk,3,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Tubulicrinis,2519169,Tubulicrinis glebulosus,2542060,2542060,NE,,,,,,,,,,,,
2561424,Hypocrea pulvinata Fuckel,8068583,Trichoderma pulvinatum (Fuckel) Jaklitsch & Voglmayr,1,SYNONYM,Fungi,5,Ascomycota,95,Sordariomycetes,320,Hypocreales,1290,Hypocreaceae,8419,Trichoderma,7703803,Trichoderma pulvinatum,8068583,8068583,NE,,,,,,,,,,,,
2564445,Sphaeronaemella helvellae (P.Karst.) P.Karst.,5252555,Melanospora karstenii Arx & E.Müll.,2,SYNONYM,Fungi,5,Ascomycota,95,Sordariomycetes,320,Melanosporales,840,Ceratostomataceae,4155,Melanospora,2565778,Melanospora karstenii,5252555,5252555,NE,,,,,,,,,,,,
2580280,Coprotus niveus (Fuckel) Kimbr., Luck-Allen & Cain,2580280,Coprotus niveus (Fuckel) Kimbr.,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Thelebolales,1054,Thelebolaceae,8388,Coprotus,2580279,2580279,Coprotus niveus,2580280,NE,,,,,,,,,,
2580402,Sclerotinia Fuckel,1870,2580402,Sclerotinia Fuckel,8,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Helotiales,1052,Sclerotiniaceae,8385,Sclerotinia,2580402,2580402,,,,,,,,,,,,,
