"id","source_name","source_id","source_record_id","scientific_name","authorship","rank","valid","valid_srid","classification_srids","created_at","modified_at","modified_by"
298387,"ITIS","3","83955","Holopediidae",NULL,"family",True,"83955","{202423,914154,914155,914158,82696,83677,83687,83767,83832,609957,83955}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
235876,"Catalogue of Life","1","625DC","Grossulariaceae",NULL,"family",True,"625DC","{5T6MX,P,TP,MG,424,625DC}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
205258,"ITIS","3","69510","Fissurellidae",NULL,"family",True,"69510","{202423,914154,914155,914159,69458,69459,78780,69461,331047,69510}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
197678,"GBIF Backbone Taxonomy","11","9247","Pelagiidae",NULL,"family",True,"9247","{1,43,352,711,9247}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
189056,"ITIS","3","68854","Naididae",NULL,"family",True,"68854","{202423,914154,914155,914159,64357,568832,1048705,974252,68854}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183523,"GBIF Backbone Taxonomy","11","2051","Lumbrineridae",NULL,"family",True,"2051","{1,42,256,865,2051}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
292573,"Catalogue of Life","1","8M4","Cossidae",NULL,"family",True,"8M4","{5T6MX,N,RT,H6,LP,4ZC,8M4}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
171966,"GBIF Backbone Taxonomy","11","4298","Ephemeridae",NULL,"family",True,"4298","{1,54,216,1225,4298}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
278544,"Catalogue of Life","1","622QH","Alligatoridae",NULL,"family",True,"622QH","{5T6MX,N,CH2,RP,329,8GK4W,622QH}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176674,"ITIS","3","92122","Gnathiidae",NULL,"family",True,"92122","{202423,914154,914155,914158,82696,83677,89787,89801,573755,92120,92121,92122}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
175444,"ITIS","3","102914","Perlidae",NULL,"family",True,"102914","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914215,102467,102913,102914}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
260361,"GBIF Backbone Taxonomy","11","5466","Kinosternidae",NULL,"family",True,"5466","{1,44,358,793,5466}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
205275,"Catalogue of Life","1","7NL34","Solariellidae",NULL,"family",True,"7NL34","{5T6MX,N,M2L,7NF3Y,7NVXQ,49K,7NH3K,7NL34}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154575,"Catalogue of Life","1","8GD","Columbidae",NULL,"family",True,"8GD","{5T6MX,N,CH2,V2,Z8,8GD}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
234709,"Catalogue of Life","1","626QK","Tofieldiaceae",NULL,"family",True,"626QK","{5T6MX,P,TP,L2L,62287,626QK}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
195653,"Catalogue of Life","1","7NG79","Bythotiaridae",NULL,"family",True,"7NG79","{5T6MX,N,CN2,6224W,7NF5F,7NFXD,7NFHH,7NG79}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182159,"ITIS","3","158190","Cucumariidae",NULL,"family",True,"158190","{202423,914154,914156,156857,157820,158140,158142,158190}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
194617,"ITIS","3","85760","Centropagidae",NULL,"family",True,"85760","{202423,914154,914155,914158,82696,83677,621145,85257,610005,610007,85258,85760}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
172467,"ITIS","3","117120","Glossosomatidae",NULL,"family",True,"117120","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,115095,598167,117120}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
232049,"VASCAN","147","124","Droseraceae",NULL,"family",True,"124","{73,8,15,14,124}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
279094,"GBIF Backbone Taxonomy","11","4930387","Heliotropiaceae",NULL,"family",True,"4930387","{6,7707728,220,7226464,4930387}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
204314,"Catalogue of Life","1","7NFZ3","Arcidae",NULL,"family",True,"7NFZ3","{5T6MX,N,M2L,7NF3C,7NVXG,7NF5P,7NFXP,7NGGW,7NFZ3}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
180729,"Catalogue of Life","1","DJT","Ogcocephalidae",NULL,"family",True,"DJT","{5T6MX,N,CH2,CT,3GY,DJT}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
278564,"GBIF Backbone Taxonomy","11","3238603","Alligatoridae",NULL,"family",True,"3238603","{1,44,358,704,3238603}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
266567,"Catalogue of Life","1","B8V","Hydrophyllaceae",NULL,"family",True,"B8V","{5T6MX,P,TP,MG,TW,B8V}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
253409,"Catalogue of Life","1","FBK","Psoraceae",NULL,"family",True,"FBK","{5T6MX,F,SM,DM,3FC,FBK}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154367,"ITIS","3","179665","Corvidae",NULL,"family",True,"179665","{202423,914154,914156,158852,331030,914179,914181,174371,178265,179665}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
274628,"Catalogue of Life","1","GHS","Sphingidae",NULL,"family",True,"GHS","{5T6MX,N,RT,H6,LP,4V9,GHS}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
248322,"ITIS","3","191252","Lobariaceae",NULL,"family",True,"191252","{555705,936287,610624,610625,610630,936329,936362,191252}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
210131,"ITIS","3","180580","Felidae",NULL,"family",True,"180580","{202423,914154,914156,158852,331030,914179,914181,179913,179916,179925,180539,552304,180580}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
255962,"Catalogue of Life","1","622TL","Baeomycetaceae",NULL,"family",True,"622TL","{5T6MX,F,SM,DM,62297,622TL}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154588,"ITIS","3","177061","Columbidae",NULL,"family",True,"177061","{202423,914154,914156,158852,331030,914179,914181,174371,177038,177061}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
162804,"ITIS","3","178663","Muscicapidae",NULL,"family",True,"178663","{202423,914154,914156,158852,331030,914179,914181,174371,178265,178663}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
238895,"ITIS","3","16235","Brachytheciaceae",NULL,"family",True,"16235","{202422,954898,846494,954900,14189,15754,15797,16121,16235}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
296104,"Catalogue of Life","1","624LX","Miridae",NULL,"family",True,"624LX","{5T6MX,N,RT,H6,HP,M2R,624LX}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
243954,"GBIF Backbone Taxonomy","11","6618","Thelypteridaceae",NULL,"family",True,"6618","{6,7707728,7228684,392,6618}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
270305,"GBIF Backbone Taxonomy","11","6689","Verbenaceae",NULL,"family",True,"6689","{6,7707728,220,408,6689}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
274415,"GBIF Backbone Taxonomy","11","5455","Didelphidae",NULL,"family",True,"5455","{1,44,359,783,5455}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
254783,"ITIS","3","846231","Myliaceae",NULL,"family",True,"846231","{202422,954898,846494,954900,846119,846124,14198,14210,1107779,846231}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
178926,"ITIS","3","18042","Cupressaceae",NULL,"family",True,"18042","{202422,954898,846494,954900,846496,846504,500009,954916,500028,18042}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
295850,"Catalogue of Life","1","8SG","Culicidae",NULL,"family",True,"8SG","{5T6MX,N,RT,H6,D2P,8SG}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
203415,"GBIF Backbone Taxonomy","11","9795513","Ophiopholidae",NULL,"family",True,"9795513","{1,50,350,9661062,9795513}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
280890,"Catalogue of Life","1","7Y2","Cetoniidae",NULL,"family",True,"7Y2","{5T6MX,N,RT,H6,C2L,SC,7Y2}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
257818,"ITIS","3","552307","Phocoenidae",NULL,"family",True,"552307","{202423,914154,914156,158852,331030,914179,914181,179913,179916,179925,180403,180404,552307}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
243781,"GBIF Backbone Taxonomy","11","4671","Pottiaceae",NULL,"family",True,"4671","{6,35,327,621,4671}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
279032,"GBIF Backbone Taxonomy","11","6934","Helodermatidae",NULL,"family",True,"6934","{1,44,358,715,6934}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
172335,"Catalogue of Life","1","BXM","Leptohyphidae",NULL,"family",True,"BXM","{5T6MX,N,RT,H6,372,54D,BXM}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
246678,"GBIF Backbone Taxonomy","11","4641","Rhabdoweisiaceae",NULL,"family",True,"4641","{6,35,327,1335,4641}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
200761,"ITIS","3","82414","Gonatidae",NULL,"family",True,"82414","{202423,914154,914155,914159,69458,82326,82330,555706,82367,82390,82414}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
206974,"Catalogue of Life","1","7D3","Brachytheciaceae",NULL,"family",True,"7D3","{5T6MX,P,BRY,8K,3DD,7D3}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
209917,"GBIF Backbone Taxonomy","11","2518","Caryophyllaceae",NULL,"family",True,"2518","{6,7707728,220,422,2518}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
190769,"Catalogue of Life","1","7NGXS","Corbulidae",NULL,"family",True,"7NGXS","{5T6MX,N,M2L,7NF3C,7NVXG,7NVXR,7VBDP,7NVY2,7NG87,7NFPT,7NGXS}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
187806,"Catalogue of Life","1","7NHX2","Cheirocratidae",NULL,"family",True,"7NHX2","{5T6MX,N,RT,MC,MP,7ZJJV,7ZJK4,7ZJKL,7NGJF,7NHX2}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
180054,"Catalogue of Life","1","BPN","Labridae",NULL,"family",True,"BPN","{5T6MX,N,CH2,CT,PC,BPN}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
262476,"VASCAN","147","179","Onocleaceae",NULL,"family",True,"179","{73,33,56,179}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
207135,"ITIS","3","23463","Ericaceae",NULL,"family",True,"23463","{202422,954898,846494,954900,846496,846504,18063,846535,23443,23463}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
204138,"ITIS","3","49329","Hydractiniidae",NULL,"family",True,"49329","{202423,914153,48738,718920,48739,718924,718925,571696,49329}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
204484,"GBIF Backbone Taxonomy","11","9533","Schizasteridae",NULL,"family",True,"9533","{1,50,221,1471,9533}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
260691,"ITIS","3","29061","Oxalidaceae",NULL,"family",True,"29061","{202422,954898,846494,954900,846496,846504,18063,846548,846628,29061}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
22191,"Catalogue of Life","1","625M7","Pinaceae",NULL,"family",True,"625M7","{5T6MX,P,TP,GG,623FD,625M7}","2021-11-22 16:46:51.554553-05","2021-11-22 16:46:51.554553-05","vbeaure"
154436,"Catalogue of Life","1","626DC","Passeridae",NULL,"family",True,"626DC","{5T6MX,N,CH2,V2,3RL,626DC}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
269722,"GBIF Backbone Taxonomy","11","4194986","Phrymaceae",NULL,"family",True,"4194986","{6,7707728,220,408,4194986}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
191080,"ITIS","3","80942","Mactridae",NULL,"family",True,"80942","{202423,914154,914155,914159,69458,79118,80383,80384,566881,80942}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
187252,"ITIS","3","84215","Cylindroleberididae",NULL,"family",True,"84215","{202423,914154,914155,914158,82696,83677,84195,609934,609937,84196,609961,84215}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
187415,"ITIS","3","621440","Pariambidae",NULL,"family",True,"621440","{202423,914154,914155,914158,82696,83677,89787,89801,573755,93294,95374,609953,609972,621440}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
191292,"GBIF Backbone Taxonomy","11","6764","Calyptraeidae",NULL,"family",True,"6764","{1,52,225,7390893,6764}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
178470,"Catalogue of Life","1","7NK56","Ommastrephidae",NULL,"family",True,"7NK56","{5T6MX,N,M2L,7NF3H,7NF54,7NVXX,7NG8J,7NW62,7NK56}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154355,"Catalogue of Life","1","8L6","Corvidae",NULL,"family",True,"8L6","{5T6MX,N,CH2,V2,3RL,8L6}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182879,"ITIS","3","167674","Serranidae",NULL,"family",True,"167674","{202423,914154,914156,158852,331030,914179,161061,161105,166082,167640,167641,167674}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
234736,"GBIF Backbone Taxonomy","11","3724","Tofieldiaceae",NULL,"family",True,"3724","{6,7707728,196,551,3724}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
150778,"Catalogue of Life","1","6248Q","Cyprinidae",NULL,"family",True,"6248Q","{5T6MX,N,CH2,CT,334,6248Q}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166956,"ITIS","3","30124","Apocynaceae",NULL,"family",True,"30124","{202422,954898,846494,954900,846496,846504,18063,846535,29910,30124}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
178421,"ITIS","3","553212","Hemitripteridae",NULL,"family",True,"553212","{202423,914154,914156,158852,331030,914179,161061,161105,166082,166702,167185,643429,553212}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
192787,"ITIS","3","566920","Turbinidae",NULL,"family",True,"566920","{202423,914154,914155,914159,69458,69459,78780,69461,566920}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
189962,"ITIS","3","66478","Dorvilleidae",NULL,"family",True,"66478","{202423,914154,914155,914159,64357,64358,914194,914223,66478}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
185891,"Catalogue of Life","1","625WC","Phascoliidae",NULL,"family",True,"625WC","{5T6MX,N,63,HY,6223V,625WC}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
174200,"ITIS","3","112811","Hydrophilidae",NULL,"family",True,"112811","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,109216,112747,678301,112752,112811}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
179273,"Catalogue of Life","1","624XH","Liparidae",NULL,"family",True,"624XH","{5T6MX,N,CH2,CT,42M,624XH}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
205740,"ITIS","3","83635","Phoxichilidiidae",NULL,"family",True,"83635","{202423,914154,914155,914158,82696,82697,83545,83546,1137364,1137369,83635}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
201866,"GBIF Backbone Taxonomy","11","2263109","Nephtheidae",NULL,"family",True,"2263109","{1,43,206,1437,2263109}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
184379,"Catalogue of Life","1","7NLBY","Thyasiridae",NULL,"family",True,"7NLBY","{5T6MX,N,M2L,7NF3C,7NVXG,7NVXR,7VBDP,7NVY2,7NG7W,7NH2M,7NLBY}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
288429,"GBIF Backbone Taxonomy","11","3264","Exobasidiaceae",NULL,"family",True,"3264","{5,34,151,524,3264}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
241912,"GBIF Backbone Taxonomy","11","9250719","Blepharostomataceae",NULL,"family",True,"9250719","{6,9,126,381,9250719}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
200738,"GBIF Backbone Taxonomy","11","4304247","Paramphithoidae",NULL,"family",True,"4304247","{1,54,229,1231,4304247}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182115,"Catalogue of Life","1","7NK7B","Oregoniidae",NULL,"family",True,"7NK7B","{5T6MX,N,RT,MC,33N,7NFJ8,87BWK,87C3H,87J28,7NFPR,7NK7B}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
344332,"GBIF Backbone Taxonomy","11","5086","Polymixiidae",NULL,"family",True,"5086","{1,44,204,589,5086}","2022-10-28 16:27:01.095739-04","2022-10-28 16:27:01.095739-04","vbeaure"
203317,"ITIS","3","51985","Cerianthidae",NULL,"family",True,"51985","{202423,914153,48738,914163,51938,52430,51984,51985}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
151031,"GBIF Backbone Taxonomy","11","7666","Gasterosteidae",NULL,"family",True,"7666","{1,44,204,550,7666}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
277325,"Catalogue of Life","1","CCJ","Malacanthidae",NULL,"family",True,"CCJ","{5T6MX,N,CH2,CT,PC,CCJ}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
286541,"Catalogue of Life","1","C3F","Linaceae",NULL,"family",True,"C3F","{5T6MX,P,TP,MG,MLP,C3F}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166573,"ITIS","3","31633","Boraginaceae",NULL,"family",True,"31633","{202422,954898,846494,954900,846496,846504,18063,846535,846605,31633}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
190181,"Catalogue of Life","1","7NHFC","Echinarachniidae",NULL,"family",True,"7NHFC","{5T6MX,N,CHN,7NF2T,622CV,7NF58,7ZFKG,7ZFKL,7NF95,7NFJN,844HQ,7NHFC}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183714,"ITIS","3","67718","Ampharetidae",NULL,"family",True,"67718","{202423,914154,914155,914159,64357,64358,914195,555669,555672,67718}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
184995,"GBIF Backbone Taxonomy","11","2668","Littorinidae",NULL,"family",True,"2668","{1,52,225,7390893,2668}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
167330,"ITIS","3","42521","Araceae",NULL,"family",True,"42521","{202422,954898,846494,954900,846496,846504,18063,846542,38883,42521}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
205230,"ITIS","3","66157","Onuphidae",NULL,"family",True,"66157","{202423,914154,914155,914159,64357,64358,914194,914223,66157}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
203216,"ITIS","3","164642","Gigantactinidae",NULL,"family",True,"164642","{202423,914154,914156,158852,331030,914179,161061,161105,164385,164495,553153,622712,164642}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
158769,"ITIS","3","174922","Threskiornithidae",NULL,"family",True,"174922","{202423,914154,914156,158852,331030,914179,914181,174371,174670,174922}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
179876,"Catalogue of Life","1","FBV","Psychrolutidae",NULL,"family",True,"FBV","{5T6MX,N,CH2,CT,42M,FBV}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
283183,"Catalogue of Life","1","9XR","Eumenidae",NULL,"family",True,"9XR","{5T6MX,N,RT,H6,HYM,VP,9XR}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
207652,"Catalogue of Life","1","8K3","Corduliidae",NULL,"family",True,"8K3","{5T6MX,N,RT,H6,3P7,8K3}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
230929,"ITIS","3","155822","Membraniporidae",NULL,"family",True,"155822","{202423,914154,914155,914159,155469,155471,155799,155800,155822}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
195170,"ITIS","3","51694","Ulmaridae",NULL,"family",True,"51694","{202423,914153,48738,718920,51483,718923,51636,51694}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154274,"Catalogue of Life","1","G4X","Scolopacidae",NULL,"family",True,"G4X","{5T6MX,N,CH2,V2,X3,G4X}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
266407,"VASCAN","147","223","Solanaceae",NULL,"family",True,"223","{73,8,4,70,223}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
290570,"GBIF Backbone Taxonomy","11","9162","Diapheromeridae",NULL,"family",True,"9162","{1,54,216,1460,9162}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
230111,"ITIS","3","161092","Lepisosteidae",NULL,"family",True,"161092","{202423,914154,914156,158852,331030,914179,161061,161089,650224,161092}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166166,"GBIF Backbone Taxonomy","11","6699","Balsaminaceae",NULL,"family",True,"6699","{6,7707728,220,1353,6699}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
286879,"ITIS","3","115081","Chrysopidae",NULL,"family",True,"115081","{202423,914154,914155,914158,82696,563886,99208,100500,563890,666108,114999,115078,115081}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
187853,"GBIF Backbone Taxonomy","11","3592","Chaetopteridae",NULL,"family",True,"3592","{1,42,256,3592,2321550}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
210239,"GBIF Backbone Taxonomy","11","9681","Ursidae",NULL,"family",True,"9681","{1,44,359,732,9681}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
263273,"VASCAN","147","237","Vitaceae",NULL,"family",True,"237","{73,8,11,71,237}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
280705,"ITIS","3","141828","Conopidae",NULL,"family",True,"141828","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,118831,130052,131750,141828}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
279059,"GBIF Backbone Taxonomy","11","9583","Theridiidae",NULL,"family",True,"9583","{1,54,367,1496,9583}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
294848,"Catalogue of Life","1","622T2","Anguidae",NULL,"family",True,"622T2","{5T6MX,N,CH2,RP,45C,8H6SS,622T2}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
149649,"GBIF Backbone Taxonomy","11","2499","Juglandaceae",NULL,"family",True,"2499","{6,7707728,220,1354,2499}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
184792,"ITIS","3","93584","Corophiidae",NULL,"family",True,"93584","{202423,914154,914155,914158,82696,83677,89787,89801,573755,93294,93295,93584}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
280643,"Catalogue of Life","1","68Y","Amanitaceae",NULL,"family",True,"68Y","{5T6MX,F,BM,7C,N8,68Y}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
178247,"ITIS","3","164789","Merlucciidae",NULL,"family",True,"164789","{202423,914154,914156,158852,331030,914179,161061,161105,164385,164665,164789}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
150299,"GBIF Backbone Taxonomy","11","2398","Anacardiaceae",NULL,"family",True,"2398","{6,7707728,220,933,2398}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
196265,"GBIF Backbone Taxonomy","11","3375","Rhopalonematidae",NULL,"family",True,"3375","{1,43,205,709,3375}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
251410,"GBIF Backbone Taxonomy","11","8365","Ophioparmaceae",NULL,"family",True,"8365","{5,95,180,1275,8365}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
185082,"GBIF Backbone Taxonomy","11","7081","Sigalionidae",NULL,"family",True,"7081","{1,42,256,1079,7081}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
196444,"GBIF Backbone Taxonomy","11","6787","Clionidae",NULL,"family",True,"6787","{1,52,225,9697017,6787}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
233733,"Catalogue of Life","1","HWM","Woodsiaceae",NULL,"family",True,"HWM","{5T6MX,P,TP,GV,3VL,HWM}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
159359,"Catalogue of Life","1","B87","Hydrobatidae",NULL,"family",True,"B87","{5T6MX,N,CH2,V2,622V8,B87}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183352,"ITIS","3","84704","Cytherideidae",NULL,"family",True,"84704","{202423,914154,914155,914158,82696,83677,84195,84409,609939,609943,609966,84704}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
210759,"GBIF Backbone Taxonomy","11","6953","Hesperiidae",NULL,"family",True,"6953","{1,54,216,797,6953}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166661,"GBIF Backbone Taxonomy","11","6980","Butomaceae",NULL,"family",True,"6980","{6,7707728,196,551,6980}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
