Species Name,Scientific Name Authorship,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies
Hypnum reptile Michx.,Michx.,,,,,,,Hypnum reptile,
Thuidium minutulum (Hedw.) Schimp.,Schimp. (Hedw.),Plantae,Bryophyta,Bryopsida,Hypnales,Thuidiaceae,Cyrto-hypnum,Thuidium minutulum,
Rhynchostegium serrulatum (Hedw.) A.Jaeger,A.Jaeger (Hedw.),Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegium,Rhynchostegium serrulatum,
Oxyrrhynchium hians (Hedw.) Loeske,Loeske (Hedw.),Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Oxyrrhynchium,Oxyrrhynchium hians,
Sciaromium lescurii (Sull.) Broth.,Broth. (Sull.),Plantae,Bryophyta,Bryopsida,Hypnobryales,Echinodiaceae,Sciaromium,Sciaromium lescurii,
Scorpidium turgescens (T. Jensen) Loeske,Loeske (T. Jensen),,,,,,,Scorpidium turgescens,
Calliergon wickesiae Grout,Grout,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Loeskypnum,Calliergon wickesiae,
Amblystegium humile (P. Beauv.) Crundw.,Crundw. (P. Beauv.),Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,Amblystegium humile,
Sarmenthypnum sarmentosum (Wahlenb.) Tuom. & T. Kop.,Tuom. & T. Kop. (Wahlenb.),,,,,,,Sarmenthypnum sarmentosum,
Atrichum paraphyllium Wareham,Wareham,,,,,,,Atrichum paraphyllium ,
Polytrichum formosum Hedw.,Hedw.,Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichastrum,Polytrichum formosum,
Bryum acutum Lindb.,Lindb.,,,,,,,Bryum acutum,
Bryum bimum (Brid.) Turn.,Turn. (Brid.),Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Plagiobryum,Bryum bimum,
Tortella arctica (Arnell) Crundw. & Nyh.,Crundw. & Nyh. (Arnell),Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortella,Tortella arctica,
Sphagnum amblyphyllum,,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum amblyphyllum,
"Gymnostomum boreale Nyholm & HedenÃ¤s, 1986","Nyholm & HedenÃ¤s, 1986",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Gymnostomum,Gymnostomum boreale,
Cephaloziella stellulifera (Carrington & Pearson) Schiffn.,Schiffn. (Carrington & Pearson),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziellaceae,Cephaloziella,Cephaloziella stellulifera,
Encalypta affinis R.Hedw.,R.Hedw.,Plantae,Bryophyta,Bryopsida,Pottiales,Encalyptaceae,Encalypta,Encalypta affinis,
"Encalypta intermedia Juratzka, 1870","Juratzka, 1870",Plantae,Bryophyta,Bryopsida,Pottiales,Encalyptaceae,Encalypta,Encalypta intermedia,
"Didymodon rigidulus Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,Didymodon rigidulus,
"Didymodon asperifolius H. Crum, Steere & L. E. Anderson, 1964","H. Crum, Steere & L. E. Anderson, 1964",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,Didymodon asperifolius,
"Tortula leucostoma W. J. Hooker & Greville, 1824","W. J. Hooker & Greville, 1824",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,Tortula leucostoma,
"Trichostomum arcticum Kaalaas, 1900","Kaalaas, 1900",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Trichostomum,Trichostomum arcticum,
"Drummondia prorepens Britton, 1894","Britton, 1894",Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Drummondia,Drummondia prorepens,
"Zygodon viridissimus Bridel, 1826","Bridel, 1826",Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Zygodon,Zygodon viridissimus,
"Desmatodon latifolius (Dickson) Rabenhorst, 1848","Rabenhorst, 1848 (Dickson)",Plantae,Bryophyta,Bryopsida,,,Desmatodon,Desmatodon latifolius,
Tayloria splachnoides (Schwaegr.) Hook.,Hook. (Schwaegr.),Plantae,Bryophyta,Bryopsida,Funariales,Splachnaceae,Tayloria,Tayloria splachnoides,
"Micromitrium tenerum Crosby, 1968","Crosby, 1968",Plantae,Bryophyta,Bryopsida,Funariales,Ephemeraceae,Micromitrium,Micromitrium tenerum,
"Ephemerum serratum Hampe, 1837","Hampe, 1837",Plantae,Bryophyta,Bryopsida,Funariales,Ephemeraceae,Ephemerum,Ephemerum serratum,
"Schistidium robustum H. Blom, 1996","H. Blom, 1996",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium robustum,
"Schistidium obtusifolium Ireland & H. Crum, 1984","Ireland & H. Crum, 1984",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium obtusifolium,
"Schistidium venetum H. Blom, 1996","H. Blom, 1996",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium venetum,
"Grimmia olneyi Sullivant in Sullivant & Lesquereux, 1856","Sullivant in Sullivant & Lesquereux, 1856",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,Grimmia olneyi,
"Grimmia incurva Schwaegrichen, 1811","Schwaegrichen, 1811",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,Grimmia incurva,
"Grimmia ovalis Lindberg, 1871","Lindberg, 1871",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,Grimmia ovalis,
"Trichodon cylindricus W. P. Schimper, 1856","W. P. Schimper, 1856",Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Trichodon,Trichodon cylindricus,
"Timmia megapolitana Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Bryales,Timmiaceae,Timmia,Timmia megapolitana,
"Pohlia andalusica Brotherus, 1903","Brotherus, 1903",Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Pohlia,Pohlia andalusica,
"Leucodon brachypus Bridel, 1827","Bridel, 1827",Plantae,Bryophyta,Bryopsida,Leucodontales,Leucodontaceae,Leucodon,Leucodon brachypus,
"Leucodon andrewsianus W. D. Reese & L. E. Anderson, 1997","W. D. Reese & L. E. Anderson, 1997",Plantae,Bryophyta,Bryopsida,Leucodontales,Leucodontaceae,Leucodon,Leucodon andrewsianus,
"Leucodon sciuroides Schwaegrichen, 1816","Schwaegrichen, 1816",Plantae,Bryophyta,Bryopsida,Leucodontales,Leucodontaceae,Leucodon,Leucodon sciuroides,
"Fissidens pellucidus Hornschuch, 1841","Hornschuch, 1841",Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,Fissidens pellucidus,
"Fissidens fontanus Steudel, 1824","Steudel, 1824",Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,Fissidens fontanus,
"Fissidens bushii Cardot & ThÃ©riot, 1904","Cardot & ThÃ©riot, 1904",Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,Fissidens bushii,
"Fissidens hornschuchii Montagne, 1840","Montagne, 1840",Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,Fissidens hornschuchii,
"Orthothecium chryseum W. P. Schimper in B.S.G., 1851","W. P. Schimper in B.S.G., 1851",Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Orthothecium,Orthothecium chryseum,
Entodon cladorrhizans,,Plantae,Bryophyta,Bryopsida,Hypnales,Entodontaceae,Entodon,Entodon cladorrhizans,
"Andreaea obovata Thedenius, 1849","Thedenius, 1849",Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,Andreaea obovata,
Asterella gracilis (F.Weber) Underw.,Underw. (F.Weber),Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Aytoniaceae,Asterella,Asterella gracilis,
Mannia fragrans (Balb.) Frye & L.Clark,Frye & L.Clark (Balb.),Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Aytoniaceae,Mannia,Mannia fragrans,
Diplophyllum albicans (L.) Dumort.,Dumort. (L.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,Diplophyllum albicans,
Riccia cavernosa Hoffm.,Hoffm.,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Ricciaceae,Riccia,Riccia cavernosa,
Mannia pilosa (Hornem.) Frye & Clark,Frye & Clark (Hornem.),Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Aytoniaceae,Mannia,Mannia pilosa,
Kurzia setacea (Weber) Grolle,Grolle (Weber),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Kurzia,Kurzia setacea,
Solenostoma gracillimum R.M. Schust.,R.M. Schust.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Solenostomataceae,Solenostoma,Solenostoma gracillimum,
Oncophorus polycarpus (Hedw.) Brid.,Brid. (Hedw.),Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Oncophorus polycarpus,
Cynodontium schisti (F. Weber & D. Mohr) Lindb.,Lindb. (F. Weber & D. Mohr),,,,,,,Cynodontium schisti,
Oncophorus schisti Lindb.,Lindb.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Oncophorus,Oncophorus schisti,
Cynodontium virens (Hedw.) Schimp.,Schimp. (Hedw.),,,,,,,Cynodontium virens,
Dicranella rufescens (With.) Schimp.,Schimp. (With.),Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranella,Dicranella rufescens,
Schistidium holmenianum Steere & Brassard,Steere & Brassard,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium holmenianum,
Grimmia rivularis Brid.,Brid.,,,,,,,Grimmia rivularis,
Grimmia cribrosa Hedw.,Hedw.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Coscinodon,Grimmia cribrosa,
Fissidens cristatus,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,Fissidens cristatus,
Fissidens osmundioides Hedw.,Hedw.,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,Fissidens osmundioides,
Drepanocladus pseudostramineus,,,,,,,,Drepanocladus pseudostramineus,
Myurella apiculata (Sommerf.) Schimp.,Schimp. (Sommerf.),Plantae,Bryophyta,Bryopsida,Hypnales,Theliaceae,Myurella,Myurella apiculata,
Pohlia filiformis (Dicks.) A.L. Andrews,A.L. Andrews (Dicks.),Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Pohlia,Pohlia filiformis,
Mnium pseudopunctatum Bruch & Schimp.,Bruch & Schimp.,,,,,,,Mnium pseudopunctatum,
Riccia huebeneriana Lindenb.,Lindenb.,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Ricciaceae,Riccia,Riccia huebeneriana,
Barbilophozia quadriloba (Lindb.) Loeske,Loeske (Lindb.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia quadriloba,
Rosulabryum flaccidum (Brid.) J.R. Spence,J.R. Spence (Brid.),Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,Rosulabryum flaccidum,
Marsupella condensata (C. Hartm.) Kaal.,Kaal. (C. Hartm.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Marsupella,Marsupella condensata,
Ditrichum capillaceum (Hedw.) Watts & Whitel.,Watts & Whitel. (Hedw.),Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Distichium,Ditrichum capillaceum,
Porotrichum alleghaniense (MÃ¼ll. Hal.) Grout,Grout (MÃ¼ll. Hal.),Plantae,Bryophyta,Bryopsida,Leucodontales,Neckeraceae,Porotrichum,Porotrichum alleghaniense,
Sciuro-hypnum starkei (Brid.) Ignatov & Huttunen,Ignatov & Huttunen (Brid.),Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,Sciuro-hypnum starkei,
Bucklandiella sudetica (Funck) Bednarek-Ochyra & Ochyra,Bednarek-Ochyra & Ochyra (Funck),Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Bucklandiella,Bucklandiella sudetica,
Tetraplodon pallidus I. Hag.,I. Hag.,Plantae,Bryophyta,Bryopsida,Funariales,Splachnaceae,Tetraplodon,Tetraplodon pallidus,
Kiaeria falcata (Hedw.) I. Hag.,I. Hag. (Hedw.),Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Kiaeria,Kiaeria falcata,
Pohlia lescuriana (Sull.) Grout,Grout (Sull.),,,,,,,Pohlia lescuriana,
Ptychostomum cryophilum (MÃ¥rtensson) J.R. Spence,J.R. Spence (MÃ¥rtensson),Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,Ptychostomum cryophilum,
Calypogeia suecica (Arnell & J.Perss.) MÃ¼ll.Frib.,MÃ¼ll.Frib. (Arnell & J.Perss.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Calypogeia,Calypogeia suecica,
Polytrichastrum formosum (Hedw.) G. L. Sm.,G. L. Sm. (Hedw.),Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichastrum,Polytrichastrum formosum,
Hypnum campestre (MÃ¼ll. Hal.) Mitt.,Mitt. (MÃ¼ll. Hal.),Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,Hypnum campestre,
Aloina rigida (Torka) Podpe,Podpe (Torka),Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Aloina,Aloina rigida,
Schistidium canadense (Dupr.) Ignatova & H.H. Blom,Ignatova & H.H. Blom (Dupr.),Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium canadense,
Helodium paludosum (Sull.) Aust.,Aust. (Sull.),Plantae,Bryophyta,Bryopsida,Hypnales,Thuidiaceae,Helodium,Helodium paludosum,
Drepanocladus pseudofluitans (Sanio) Warnst.,Warnst. (Sanio),,,,,,,Drepanocladus pseudofluitans,
Schljakovia kunzeana (Huebener) Konstant. & Vilnet,Konstant. & Vilnet (Huebener),,,,,,,Schljakovia kunzeana,
Ptychostomum marratii (Wilson) J.R. Spence,J.R. Spence (Wilson),,,,,,,Ptychostomum marratii,
Ptychostomum arcticum (R. Br.) J.R. Spence,J.R. Spence (R. Br.),,,,,,,Ptychostomum arcticum,
Ptilidium ciliare (Linnaeus) Nees,Nees (Linnaeus),Plantae,Marchantiophyta,Jungermanniopsida,Ptilidiales,Ptilidiaceae,Ptilidium,Ptilidium ciliare,
Neckera complanata,,Plantae,Bryophyta,Bryopsida,Leucodontales,Neckeraceae,Neckera,Neckera complanata,
Mnium gracile Funck,Funck,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Mnium,Mnium gracile,
Polytrichum ohioense Renauld & Cardot,Renauld & Cardot,Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichastrum,Polytrichum ohioense,
Tortula hoppeana (Schultz) Ochyra,Ochyra (Schultz),Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,Tortula hoppeana,
Rhynchostegium aquaticum A. Jaeger,A. Jaeger,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Platyhypnidium,Rhynchostegium aquaticum,
Dicranum gracilescens DusÃ©n,DusÃ©n,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum gracilescens,
Pseudocampylium radicale (P. Beauv.) Vanderp. & HedenÃ¤s,Vanderp. & HedenÃ¤s (P. Beauv.),Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Pseudocampylium,Pseudocampylium radicale,
Ptychostomum warneum (RÃ¶hl.) J.R. Spence,J.R. Spence (RÃ¶hl.),Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,Ptychostomum warneum,
Schistidium atrichum (MÃ¼ll. Hal. & Kindb.) W.A. Weber,W.A. Weber (MÃ¼ll. Hal. & Kindb.),Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium atrichum,
Kiaeria glacialis (Berggr.) I. Hag.,I. Hag. (Berggr.),Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Kiaeria,Kiaeria glacialis,
Sphagnum cymbifolium,,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum cymbifolium,
Grimmia sessitana De Not.,De Not.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,Grimmia sessitana,
Scapania obcordata (Berggr.) S. Arn.,S. Arn. (Berggr.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,Scapania obcordata,
Notothylas orbicularis (Schwein.) Sull.,Sull. (Schwein.),Plantae,Anthocerotophyta,Anthocerotopsida,Notothyladales,Notothyladaceae,Notothylas,Notothylas orbicularis,
Plagiomnium rugicum (Laurer) T.J. Kop.,T.J. Kop. (Laurer),Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,Plagiomnium rugicum,
"Fontinalis gigantea (C. MÃ¼ller) Kindberg, 1897","Kindberg, 1897 (C. MÃ¼ller)",Plantae,Bryophyta,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,Fontinalis gigantea,
Grimmia reflexidens MÃ¼ll.Hal.,MÃ¼ll.Hal.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,Grimmia reflexidens,
Schistidium andreaeopsis,,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium andreaeopsis,
Scapania degenii Schiffn.,Schiffn.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,Scapania degenii,
Plagiomnium affine (Blandow ex Funck) T.J.Kop.,T.J.Kop. (Blandow ex Funck),Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,Plagiomnium affine,
Hypnum salebrosum Hoffm. ex F. Weber & D. Mohr,Hoffm. ex F. Weber & D. Mohr,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Chamberlainia,Hypnum salebrosum,
Bucklandiella affinis (Schleich. ex F. Weber & D. Mohr) Bednarek-Ochyra & Ochyra,Bednarek-Ochyra & Ochyra (Schleich. ex F. Weber & D. Mohr),Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Bucklandiella,Bucklandiella affinis,
Tortula norvegica,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,Tortula norvegica,
Ptychostomum weigelii (Spreng.) J.R. Spence,J.R. Spence (Spreng.),,,,,,,Ptychostomum weigelii,
Schistidium lancifolium (Kindb.) Blom,Blom (Kindb.),Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium lancifolium,
Brachytheciastrum velutinum (Hedw.) Ignatov & Huttunen,Ignatov & Huttunen (Hedw.),Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachytheciastrum,Brachytheciastrum velutinum,
Hypnum recognitum Hedw.,Hedw.,,,,,,,Hypnum recognitum,
Schistidium flexipile (Broth.) Roth,Roth (Broth.),Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium flexipile,
Pohlia rothii (Correns) Broth.,Broth. (Correns),,,,,,,Pohlia rothii,
"Bryum longisetum Bridel, 1826","Bridel, 1826",Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,Bryum longisetum,
Polytrichastrum ohioense (Renauld & Cardot) G.L. Sm.,G.L. Sm. (Renauld & Cardot),Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichastrum,Polytrichastrum ohioense,
Schistochilopsis grandiretis (Lindb. ex Kaal.) Konstant.,Konstant. (Lindb. ex Kaal.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Schistochilopsis,Schistochilopsis grandiretis,
Lophozia collaris (Nees) Dum.,Dum. (Nees),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Lophozia,Lophozia collaris,
"Bryum pallens Swartz, 1801","Swartz, 1801",Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,Bryum pallens,
Isothecium stoloniferum,,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Isothecium,Isothecium stoloniferum,
Cephaloziella elachista (Gott. & Rabenh.) Schiffn.,Schiffn. (Gott. & Rabenh.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziellaceae,Cephaloziella,Cephaloziella elachista,
Atrichum crispulum W. P. Schimper,W. P. Schimper,,,,,,,Atrichum crispulum,
Lejeunea cavifolia (Ehrh.) Lindb.,Lindb. (Ehrh.),Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Lejeunea,Lejeunea cavifolia,
Calypogeia trichomanis (L.) Corda,Corda (L.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Calypogeia,Calypogeia trichomanis,
