"polygon_id","ts_count","taxa_count","geom"
855409,"0","0","MULTIPOLYGON(((-71.68929746451406 49.89677152835408,-72.13845510657382 50.06352862398913,-72.13845510657382 50.39531032037834,-71.68929746451406 50.56033615484632,-71.2401398224543 50.39531032037834,-71.2401398224543 50.06352862398913,-71.68929746451406 49.89677152835408)))"
855410,"0","0","MULTIPOLYGON(((-71.68929746451406 50.88866100833348,-72.13845510657382 51.05196136232246,-72.13845510657382 51.37684138502317,-71.68929746451406 51.538422486042094,-71.2401398224543 51.37684138502317,-71.2401398224543 51.05196136232246,-71.68929746451406 50.88866100833348)))"
855411,"0","0","MULTIPOLYGON(((-71.68929746451406 51.85987056614272,-72.13845510657382 52.01973907100145,-72.13845510657382 52.33776893795314,-71.68929746451406 52.49593191547987,-71.2401398224543 52.33776893795314,-71.2401398224543 52.01973907100145,-71.68929746451406 51.85987056614272)))"
855412,"0","0","MULTIPOLYGON(((-71.68929746451406 52.81055810568268,-72.13845510657382 52.96702301969378,-72.13845510657382 53.27826084269948,-71.68929746451406 53.43303553523545,-71.2401398224543 53.27826084269948,-71.2401398224543 52.96702301969378,-71.68929746451406 52.81055810568268)))"
855413,"36","12","MULTIPOLYGON(((-71.68929746451406 53.74090104049521,-72.13845510657382 53.89399371533502,-72.13845510657382 54.19850365951542,-71.68929746451406 54.34992286598044,-71.2401398224543 54.19850365951542,-71.2401398224543 53.89399371533502,-71.68929746451406 53.74090104049521)))"
855414,"0","0","MULTIPOLYGON(((-71.68929746451406 54.65109468086872,-72.13845510657382 54.80084929792614,-72.13845510657382 55.098701058943526,-71.68929746451406 55.24680027961811,-71.2401398224543 55.098701058943526,-71.2401398224543 54.80084929792614,-71.68929746451406 54.65109468086872)))"
855415,"0","0","MULTIPOLYGON(((-71.68929746451406 55.54135067495744,-72.13845510657382 55.68780399105903,-72.13845510657382 55.9790722914612,-71.68929746451406 56.123889478634865,-71.2401398224543 55.9790722914612,-71.2401398224543 55.68780399105903,-71.68929746451406 55.54135067495744)))"
855416,"0","0","MULTIPOLYGON(((-71.68929746451406 56.41189550781593,-72.13845510657382 56.55508661092018,-72.13845510657382 56.839850716659654,-71.68929746451406 56.98142603547739,-71.2401398224543 56.839850716659654,-71.2401398224543 56.55508661092018,-71.68929746451406 56.41189550781593)))"
855417,"0","0","MULTIPOLYGON(((-71.68929746451406 57.26296906137591,-72.13845510657382 57.40293913666191,-72.13845510657382 57.681282394574936,-71.68929746451406 57.81965799444261,-71.2401398224543 57.681282394574936,-71.2401398224543 57.40293913666191,-71.68929746451406 57.26296906137591)))"
855418,"0","0","MULTIPOLYGON(((-71.68929746451406 58.09482323759508,-72.13845510657382 58.23161534424471,-72.13845510657382 58.503624741029995,-71.68929746451406 58.63884453781967,-71.2401398224543 58.503624741029995,-71.2401398224543 58.23161534424471,-71.68929746451406 58.09482323759508)))"
855419,"0","0","MULTIPOLYGON(((-71.68929746451406 58.90772064628476,-72.13845510657382 59.04137950514466,-72.13845510657382 59.307145248161845,-71.68929746451406 59.43925471735169,-71.2401398224543 59.307145248161845,-71.2401398224543 59.04137950514466,-71.68929746451406 58.90772064628476)))"
855420,"0","0","MULTIPOLYGON(((-71.68929746451406 59.70193335847631,-72.13845510657382 59.83250515068524,-72.13845510657382 60.09212027069717,-71.68929746451406 60.22116625148502,-71.2401398224543 60.09212027069717,-71.2401398224543 59.83250515068524,-71.68929746451406 59.70193335847631)))"
855421,"0","0","MULTIPOLYGON(((-71.68929746451406 60.47774172561073,-72.13845510657382 60.605273902188486,-72.13845510657382 60.85883387799965,-71.68929746451406 60.98486438834694,-71.2401398224543 60.85883387799965,-71.2401398224543 60.605273902188486,-71.68929746451406 60.47774172561073)))"
855422,"0","0","MULTIPOLYGON(((-71.68929746451406 61.23543326433037,-72.13845510657382 61.359974366647215,-72.13845510657382 61.607576771439966,-71.68929746451406 61.73064083392938,-71.2401398224543 61.607576771439966,-71.2401398224543 61.359974366647215,-71.68929746451406 61.23543326433037)))"
855423,"0","0","MULTIPOLYGON(((-71.2401398224543 45.17424592827279,-71.68929746451406 45.35676185632765,-71.68929746451406 45.72003337687708,-71.2401398224543 45.90078910917727,-70.79098218039454 45.72003337687708,-70.79098218039454 45.35676185632765,-71.2401398224543 45.17424592827279)))"
855424,"1","1","MULTIPOLYGON(((-71.2401398224543 46.2605410411582,-71.68929746451406 46.43953751872483,-71.68929746451406 46.795772360332826,-71.2401398224543 46.97301113617428,-70.79098218039454 46.795772360332826,-70.79098218039454 46.43953751872483,-71.2401398224543 46.2605410411582)))"
855425,"1","1","MULTIPOLYGON(((-71.2401398224543 47.32573259083572,-71.68929746451406 47.50121581120846,-71.68929746451406 47.850428750131066,-71.2401398224543 48.024159135835944,-70.79098218039454 47.850428750131066,-70.79098218039454 47.50121581120846,-71.2401398224543 47.32573259083572)))"
855426,"0","0","MULTIPOLYGON(((-71.2401398224543 48.3698695606592,-71.68929746451406 48.54185038840175,-71.68929746451406 48.884065394003045,-71.2401398224543 49.0543004778452,-70.79098218039454 48.884065394003045,-70.79098218039454 48.54185038840175,-71.2401398224543 48.3698695606592)))"
855427,"0","0","MULTIPOLYGON(((-71.2401398224543 49.3930282153543,-71.68929746451406 49.56152188828269,-71.68929746451406 49.89677152835408,-71.2401398224543 50.06352862398913,-70.79098218039454 49.89677152835408,-70.79098218039454 49.56152188828269,-71.2401398224543 49.3930282153543)))"
855428,"0","0","MULTIPOLYGON(((-71.2401398224543 50.39531032037834,-71.68929746451406 50.56033615484632,-71.68929746451406 50.88866100833348,-71.2401398224543 51.05196136232246,-70.79098218039454 50.88866100833348,-70.79098218039454 50.56033615484632,-71.2401398224543 50.39531032037834)))"
855429,"0","0","MULTIPOLYGON(((-71.2401398224543 51.37684138502317,-71.68929746451406 51.538422486042094,-71.68929746451406 51.85987056614272,-71.2401398224543 52.01973907100145,-70.79098218039454 51.85987056614272,-70.79098218039454 51.538422486042094,-71.2401398224543 51.37684138502317)))"
855430,"0","0","MULTIPOLYGON(((-71.2401398224543 52.33776893795314,-71.68929746451406 52.49593191547987,-71.68929746451406 52.81055810568268,-71.2401398224543 52.96702301969378,-70.79098218039454 52.81055810568268,-70.79098218039454 52.49593191547987,-71.2401398224543 52.33776893795314)))"
855431,"0","0","MULTIPOLYGON(((-71.2401398224543 53.27826084269948,-71.68929746451406 53.43303553523545,-71.68929746451406 53.74090104049521,-71.2401398224543 53.89399371533502,-70.79098218039454 53.74090104049521,-70.79098218039454 53.43303553523545,-71.2401398224543 53.27826084269948)))"
855432,"0","0","MULTIPOLYGON(((-71.2401398224543 54.19850365951542,-71.68929746451406 54.34992286598044,-71.68929746451406 54.65109468086872,-71.2401398224543 54.80084929792614,-70.79098218039454 54.65109468086872,-70.79098218039454 54.34992286598044,-71.2401398224543 54.19850365951542)))"
855433,"0","0","MULTIPOLYGON(((-71.2401398224543 55.098701058943526,-71.68929746451406 55.24680027961811,-71.68929746451406 55.54135067495744,-71.2401398224543 55.68780399105903,-70.79098218039454 55.54135067495744,-70.79098218039454 55.24680027961811,-71.2401398224543 55.098701058943526)))"
855434,"0","0","MULTIPOLYGON(((-71.2401398224543 55.9790722914612,-71.68929746451406 56.123889478634865,-71.68929746451406 56.41189550781593,-71.2401398224543 56.55508661092018,-70.79098218039454 56.41189550781593,-70.79098218039454 56.123889478634865,-71.2401398224543 55.9790722914612)))"
855435,"0","0","MULTIPOLYGON(((-71.2401398224543 56.839850716659654,-71.68929746451406 56.98142603547739,-71.68929746451406 57.26296906137591,-71.2401398224543 57.40293913666191,-70.79098218039454 57.26296906137591,-70.79098218039454 56.98142603547739,-71.2401398224543 56.839850716659654)))"
855436,"0","0","MULTIPOLYGON(((-71.2401398224543 57.681282394574936,-71.68929746451406 57.81965799444261,-71.68929746451406 58.09482323759508,-71.2401398224543 58.23161534424471,-70.79098218039454 58.09482323759508,-70.79098218039454 57.81965799444261,-71.2401398224543 57.681282394574936)))"
855437,"0","0","MULTIPOLYGON(((-71.2401398224543 58.503624741029995,-71.68929746451406 58.63884453781967,-71.68929746451406 58.90772064628476,-71.2401398224543 59.04137950514466,-70.79098218039454 58.90772064628476,-70.79098218039454 58.63884453781967,-71.2401398224543 58.503624741029995)))"
855438,"0","0","MULTIPOLYGON(((-71.2401398224543 59.307145248161845,-71.68929746451406 59.43925471735169,-71.68929746451406 59.70193335847631,-71.2401398224543 59.83250515068524,-70.79098218039454 59.70193335847631,-70.79098218039454 59.43925471735169,-71.2401398224543 59.307145248161845)))"
855439,"0","0","MULTIPOLYGON(((-71.2401398224543 60.09212027069717,-71.68929746451406 60.22116625148502,-71.68929746451406 60.47774172561073,-71.2401398224543 60.605273902188486,-70.79098218039454 60.47774172561073,-70.79098218039454 60.22116625148502,-71.2401398224543 60.09212027069717)))"
855440,"0","0","MULTIPOLYGON(((-71.2401398224543 60.85883387799965,-71.68929746451406 60.98486438834694,-71.68929746451406 61.23543326433037,-71.2401398224543 61.359974366647215,-70.79098218039454 61.23543326433037,-70.79098218039454 60.98486438834694,-71.2401398224543 60.85883387799965)))"
855441,"1","1","MULTIPOLYGON(((-70.79098218039454 44.62317712958087,-71.2401398224543 44.80745356368022,-71.2401398224543 45.17424592827279,-70.79098218039454 45.35676185632765,-70.34182453833476 45.17424592827279,-70.34182453833476 44.80745356368022,-70.79098218039454 44.62317712958087)))"
855442,"0","0","MULTIPOLYGON(((-70.79098218039454 45.72003337687708,-71.2401398224543 45.90078910917727,-71.2401398224543 46.2605410411582,-70.79098218039454 46.43953751872483,-70.34182453833476 46.2605410411582,-70.34182453833476 45.90078910917727,-70.79098218039454 45.72003337687708)))"
855443,"76","76","MULTIPOLYGON(((-70.79098218039454 46.795772360332826,-71.2401398224543 46.97301113617428,-71.2401398224543 47.32573259083572,-70.79098218039454 47.50121581120846,-70.34182453833476 47.32573259083572,-70.34182453833476 46.97301113617428,-70.79098218039454 46.795772360332826)))"
855444,"0","0","MULTIPOLYGON(((-70.79098218039454 47.850428750131066,-71.2401398224543 48.024159135835944,-71.2401398224543 48.3698695606592,-70.79098218039454 48.54185038840175,-70.34182453833476 48.3698695606592,-70.34182453833476 48.024159135835944,-70.79098218039454 47.850428750131066)))"
855445,"0","0","MULTIPOLYGON(((-70.79098218039454 48.884065394003045,-71.2401398224543 49.0543004778452,-71.2401398224543 49.3930282153543,-70.79098218039454 49.56152188828269,-70.34182453833476 49.3930282153543,-70.34182453833476 49.0543004778452,-70.79098218039454 48.884065394003045)))"
855446,"0","0","MULTIPOLYGON(((-70.79098218039454 49.89677152835408,-71.2401398224543 50.06352862398913,-71.2401398224543 50.39531032037834,-70.79098218039454 50.56033615484632,-70.34182453833476 50.39531032037834,-70.34182453833476 50.06352862398913,-70.79098218039454 49.89677152835408)))"
855447,"0","0","MULTIPOLYGON(((-70.79098218039454 50.88866100833348,-71.2401398224543 51.05196136232246,-71.2401398224543 51.37684138502317,-70.79098218039454 51.538422486042094,-70.34182453833476 51.37684138502317,-70.34182453833476 51.05196136232246,-70.79098218039454 50.88866100833348)))"
855448,"0","0","MULTIPOLYGON(((-70.79098218039454 51.85987056614272,-71.2401398224543 52.01973907100145,-71.2401398224543 52.33776893795314,-70.79098218039454 52.49593191547987,-70.34182453833476 52.33776893795314,-70.34182453833476 52.01973907100145,-70.79098218039454 51.85987056614272)))"
855449,"0","0","MULTIPOLYGON(((-70.79098218039454 52.81055810568268,-71.2401398224543 52.96702301969378,-71.2401398224543 53.27826084269948,-70.79098218039454 53.43303553523545,-70.34182453833476 53.27826084269948,-70.34182453833476 52.96702301969378,-70.79098218039454 52.81055810568268)))"
855450,"0","0","MULTIPOLYGON(((-70.79098218039454 53.74090104049521,-71.2401398224543 53.89399371533502,-71.2401398224543 54.19850365951542,-70.79098218039454 54.34992286598044,-70.34182453833476 54.19850365951542,-70.34182453833476 53.89399371533502,-70.79098218039454 53.74090104049521)))"
855451,"0","0","MULTIPOLYGON(((-70.79098218039454 54.65109468086872,-71.2401398224543 54.80084929792614,-71.2401398224543 55.098701058943526,-70.79098218039454 55.24680027961811,-70.34182453833476 55.098701058943526,-70.34182453833476 54.80084929792614,-70.79098218039454 54.65109468086872)))"
855452,"0","0","MULTIPOLYGON(((-70.79098218039454 55.54135067495744,-71.2401398224543 55.68780399105903,-71.2401398224543 55.9790722914612,-70.79098218039454 56.123889478634865,-70.34182453833476 55.9790722914612,-70.34182453833476 55.68780399105903,-70.79098218039454 55.54135067495744)))"
855453,"0","0","MULTIPOLYGON(((-70.79098218039454 56.41189550781593,-71.2401398224543 56.55508661092018,-71.2401398224543 56.839850716659654,-70.79098218039454 56.98142603547739,-70.34182453833476 56.839850716659654,-70.34182453833476 56.55508661092018,-70.79098218039454 56.41189550781593)))"
855454,"0","0","MULTIPOLYGON(((-70.79098218039454 57.26296906137591,-71.2401398224543 57.40293913666191,-71.2401398224543 57.681282394574936,-70.79098218039454 57.81965799444261,-70.34182453833476 57.681282394574936,-70.34182453833476 57.40293913666191,-70.79098218039454 57.26296906137591)))"
855455,"0","0","MULTIPOLYGON(((-70.79098218039454 58.09482323759508,-71.2401398224543 58.23161534424471,-71.2401398224543 58.503624741029995,-70.79098218039454 58.63884453781967,-70.34182453833476 58.503624741029995,-70.34182453833476 58.23161534424471,-70.79098218039454 58.09482323759508)))"
855456,"0","0","MULTIPOLYGON(((-70.79098218039454 58.90772064628476,-71.2401398224543 59.04137950514466,-71.2401398224543 59.307145248161845,-70.79098218039454 59.43925471735169,-70.34182453833476 59.307145248161845,-70.34182453833476 59.04137950514466,-70.79098218039454 58.90772064628476)))"
855457,"0","0","MULTIPOLYGON(((-70.79098218039454 59.70193335847631,-71.2401398224543 59.83250515068524,-71.2401398224543 60.09212027069717,-70.79098218039454 60.22116625148502,-70.34182453833476 60.09212027069717,-70.34182453833476 59.83250515068524,-70.79098218039454 59.70193335847631)))"
855458,"0","0","MULTIPOLYGON(((-70.79098218039454 60.47774172561073,-71.2401398224543 60.605273902188486,-71.2401398224543 60.85883387799965,-70.79098218039454 60.98486438834694,-70.34182453833476 60.85883387799965,-70.34182453833476 60.605273902188486,-70.79098218039454 60.47774172561073)))"
855459,"0","0","MULTIPOLYGON(((-70.34182453833476 45.17424592827279,-70.79098218039454 45.35676185632765,-70.79098218039454 45.72003337687708,-70.34182453833476 45.90078910917727,-69.89266689627502 45.72003337687708,-69.89266689627502 45.35676185632765,-70.34182453833476 45.17424592827279)))"
855460,"0","0","MULTIPOLYGON(((-70.34182453833476 46.2605410411582,-70.79098218039454 46.43953751872483,-70.79098218039454 46.795772360332826,-70.34182453833476 46.97301113617428,-69.89266689627502 46.795772360332826,-69.89266689627502 46.43953751872483,-70.34182453833476 46.2605410411582)))"
855461,"2","2","MULTIPOLYGON(((-70.34182453833476 47.32573259083572,-70.79098218039454 47.50121581120846,-70.79098218039454 47.850428750131066,-70.34182453833476 48.024159135835944,-69.89266689627502 47.850428750131066,-69.89266689627502 47.50121581120846,-70.34182453833476 47.32573259083572)))"
855462,"0","0","MULTIPOLYGON(((-70.34182453833476 48.3698695606592,-70.79098218039454 48.54185038840175,-70.79098218039454 48.884065394003045,-70.34182453833476 49.0543004778452,-69.89266689627502 48.884065394003045,-69.89266689627502 48.54185038840175,-70.34182453833476 48.3698695606592)))"
855463,"0","0","MULTIPOLYGON(((-70.34182453833476 49.3930282153543,-70.79098218039454 49.56152188828269,-70.79098218039454 49.89677152835408,-70.34182453833476 50.06352862398913,-69.89266689627502 49.89677152835408,-69.89266689627502 49.56152188828269,-70.34182453833476 49.3930282153543)))"
855464,"0","0","MULTIPOLYGON(((-70.34182453833476 50.39531032037834,-70.79098218039454 50.56033615484632,-70.79098218039454 50.88866100833348,-70.34182453833476 51.05196136232246,-69.89266689627502 50.88866100833348,-69.89266689627502 50.56033615484632,-70.34182453833476 50.39531032037834)))"
855465,"0","0","MULTIPOLYGON(((-70.34182453833476 51.37684138502317,-70.79098218039454 51.538422486042094,-70.79098218039454 51.85987056614272,-70.34182453833476 52.01973907100145,-69.89266689627502 51.85987056614272,-69.89266689627502 51.538422486042094,-70.34182453833476 51.37684138502317)))"
855466,"0","0","MULTIPOLYGON(((-70.34182453833476 52.33776893795314,-70.79098218039454 52.49593191547987,-70.79098218039454 52.81055810568268,-70.34182453833476 52.96702301969378,-69.89266689627502 52.81055810568268,-69.89266689627502 52.49593191547987,-70.34182453833476 52.33776893795314)))"
855467,"0","0","MULTIPOLYGON(((-70.34182453833476 53.27826084269948,-70.79098218039454 53.43303553523545,-70.79098218039454 53.74090104049521,-70.34182453833476 53.89399371533502,-69.89266689627502 53.74090104049521,-69.89266689627502 53.43303553523545,-70.34182453833476 53.27826084269948)))"
855468,"0","0","MULTIPOLYGON(((-70.34182453833476 54.19850365951542,-70.79098218039454 54.34992286598044,-70.79098218039454 54.65109468086872,-70.34182453833476 54.80084929792614,-69.89266689627502 54.65109468086872,-69.89266689627502 54.34992286598044,-70.34182453833476 54.19850365951542)))"
855469,"0","0","MULTIPOLYGON(((-70.34182453833476 55.098701058943526,-70.79098218039454 55.24680027961811,-70.79098218039454 55.54135067495744,-70.34182453833476 55.68780399105903,-69.89266689627502 55.54135067495744,-69.89266689627502 55.24680027961811,-70.34182453833476 55.098701058943526)))"
855470,"0","0","MULTIPOLYGON(((-70.34182453833476 55.9790722914612,-70.79098218039454 56.123889478634865,-70.79098218039454 56.41189550781593,-70.34182453833476 56.55508661092018,-69.89266689627502 56.41189550781593,-69.89266689627502 56.123889478634865,-70.34182453833476 55.9790722914612)))"
855471,"0","0","MULTIPOLYGON(((-70.34182453833476 56.839850716659654,-70.79098218039454 56.98142603547739,-70.79098218039454 57.26296906137591,-70.34182453833476 57.40293913666191,-69.89266689627502 57.26296906137591,-69.89266689627502 56.98142603547739,-70.34182453833476 56.839850716659654)))"
855472,"0","0","MULTIPOLYGON(((-70.34182453833476 57.681282394574936,-70.79098218039454 57.81965799444261,-70.79098218039454 58.09482323759508,-70.34182453833476 58.23161534424471,-69.89266689627502 58.09482323759508,-69.89266689627502 57.81965799444261,-70.34182453833476 57.681282394574936)))"
855473,"0","0","MULTIPOLYGON(((-70.34182453833476 58.503624741029995,-70.79098218039454 58.63884453781967,-70.79098218039454 58.90772064628476,-70.34182453833476 59.04137950514466,-69.89266689627502 58.90772064628476,-69.89266689627502 58.63884453781967,-70.34182453833476 58.503624741029995)))"
855474,"0","0","MULTIPOLYGON(((-70.34182453833476 59.307145248161845,-70.79098218039454 59.43925471735169,-70.79098218039454 59.70193335847631,-70.34182453833476 59.83250515068524,-69.89266689627502 59.70193335847631,-69.89266689627502 59.43925471735169,-70.34182453833476 59.307145248161845)))"
855475,"0","0","MULTIPOLYGON(((-70.34182453833476 60.09212027069717,-70.79098218039454 60.22116625148502,-70.79098218039454 60.47774172561073,-70.34182453833476 60.605273902188486,-69.89266689627502 60.47774172561073,-69.89266689627502 60.22116625148502,-70.34182453833476 60.09212027069717)))"
855476,"0","0","MULTIPOLYGON(((-70.34182453833476 60.85883387799965,-70.79098218039454 60.98486438834694,-70.79098218039454 61.23543326433037,-70.34182453833476 61.359974366647215,-69.89266689627502 61.23543326433037,-69.89266689627502 60.98486438834694,-70.34182453833476 60.85883387799965)))"
855477,"0","0","MULTIPOLYGON(((-69.89266689627502 45.72003337687708,-70.34182453833476 45.90078910917727,-70.34182453833476 46.2605410411582,-69.89266689627502 46.43953751872483,-69.44350925421524 46.2605410411582,-69.44350925421524 45.90078910917727,-69.89266689627502 45.72003337687708)))"
855478,"0","0","MULTIPOLYGON(((-69.89266689627502 46.795772360332826,-70.34182453833476 46.97301113617428,-70.34182453833476 47.32573259083572,-69.89266689627502 47.50121581120846,-69.44350925421524 47.32573259083572,-69.44350925421524 46.97301113617428,-69.89266689627502 46.795772360332826)))"
855479,"24","10","MULTIPOLYGON(((-69.89266689627502 47.850428750131066,-70.34182453833476 48.024159135835944,-70.34182453833476 48.3698695606592,-69.89266689627502 48.54185038840175,-69.44350925421524 48.3698695606592,-69.44350925421524 48.024159135835944,-69.89266689627502 47.850428750131066)))"
855480,"0","0","MULTIPOLYGON(((-69.89266689627502 48.884065394003045,-70.34182453833476 49.0543004778452,-70.34182453833476 49.3930282153543,-69.89266689627502 49.56152188828269,-69.44350925421524 49.3930282153543,-69.44350925421524 49.0543004778452,-69.89266689627502 48.884065394003045)))"
855481,"0","0","MULTIPOLYGON(((-69.89266689627502 49.89677152835408,-70.34182453833476 50.06352862398913,-70.34182453833476 50.39531032037834,-69.89266689627502 50.56033615484632,-69.44350925421524 50.39531032037834,-69.44350925421524 50.06352862398913,-69.89266689627502 49.89677152835408)))"
855482,"0","0","MULTIPOLYGON(((-69.89266689627502 50.88866100833348,-70.34182453833476 51.05196136232246,-70.34182453833476 51.37684138502317,-69.89266689627502 51.538422486042094,-69.44350925421524 51.37684138502317,-69.44350925421524 51.05196136232246,-69.89266689627502 50.88866100833348)))"
855483,"0","0","MULTIPOLYGON(((-69.89266689627502 51.85987056614272,-70.34182453833476 52.01973907100145,-70.34182453833476 52.33776893795314,-69.89266689627502 52.49593191547987,-69.44350925421524 52.33776893795314,-69.44350925421524 52.01973907100145,-69.89266689627502 51.85987056614272)))"
855484,"0","0","MULTIPOLYGON(((-69.89266689627502 52.81055810568268,-70.34182453833476 52.96702301969378,-70.34182453833476 53.27826084269948,-69.89266689627502 53.43303553523545,-69.44350925421524 53.27826084269948,-69.44350925421524 52.96702301969378,-69.89266689627502 52.81055810568268)))"
855485,"0","0","MULTIPOLYGON(((-69.89266689627502 53.74090104049521,-70.34182453833476 53.89399371533502,-70.34182453833476 54.19850365951542,-69.89266689627502 54.34992286598044,-69.44350925421524 54.19850365951542,-69.44350925421524 53.89399371533502,-69.89266689627502 53.74090104049521)))"
855486,"0","0","MULTIPOLYGON(((-69.89266689627502 54.65109468086872,-70.34182453833476 54.80084929792614,-70.34182453833476 55.098701058943526,-69.89266689627502 55.24680027961811,-69.44350925421524 55.098701058943526,-69.44350925421524 54.80084929792614,-69.89266689627502 54.65109468086872)))"
855487,"0","0","MULTIPOLYGON(((-69.89266689627502 55.54135067495744,-70.34182453833476 55.68780399105903,-70.34182453833476 55.9790722914612,-69.89266689627502 56.123889478634865,-69.44350925421524 55.9790722914612,-69.44350925421524 55.68780399105903,-69.89266689627502 55.54135067495744)))"
855488,"0","0","MULTIPOLYGON(((-69.89266689627502 56.41189550781593,-70.34182453833476 56.55508661092018,-70.34182453833476 56.839850716659654,-69.89266689627502 56.98142603547739,-69.44350925421524 56.839850716659654,-69.44350925421524 56.55508661092018,-69.89266689627502 56.41189550781593)))"
855489,"0","0","MULTIPOLYGON(((-69.89266689627502 57.26296906137591,-70.34182453833476 57.40293913666191,-70.34182453833476 57.681282394574936,-69.89266689627502 57.81965799444261,-69.44350925421524 57.681282394574936,-69.44350925421524 57.40293913666191,-69.89266689627502 57.26296906137591)))"
855490,"0","0","MULTIPOLYGON(((-69.89266689627502 58.09482323759508,-70.34182453833476 58.23161534424471,-70.34182453833476 58.503624741029995,-69.89266689627502 58.63884453781967,-69.44350925421524 58.503624741029995,-69.44350925421524 58.23161534424471,-69.89266689627502 58.09482323759508)))"
855491,"0","0","MULTIPOLYGON(((-69.89266689627502 58.90772064628476,-70.34182453833476 59.04137950514466,-70.34182453833476 59.307145248161845,-69.89266689627502 59.43925471735169,-69.44350925421524 59.307145248161845,-69.44350925421524 59.04137950514466,-69.89266689627502 58.90772064628476)))"
855492,"1","1","MULTIPOLYGON(((-69.89266689627502 59.70193335847631,-70.34182453833476 59.83250515068524,-70.34182453833476 60.09212027069717,-69.89266689627502 60.22116625148502,-69.44350925421524 60.09212027069717,-69.44350925421524 59.83250515068524,-69.89266689627502 59.70193335847631)))"
855493,"0","0","MULTIPOLYGON(((-69.89266689627502 60.47774172561073,-70.34182453833476 60.605273902188486,-70.34182453833476 60.85883387799965,-69.89266689627502 60.98486438834694,-69.44350925421524 60.85883387799965,-69.44350925421524 60.605273902188486,-69.89266689627502 60.47774172561073)))"
855494,"2","2","MULTIPOLYGON(((-69.44350925421524 47.32573259083572,-69.89266689627502 47.50121581120846,-69.89266689627502 47.850428750131066,-69.44350925421524 48.024159135835944,-68.9943516121555 47.850428750131066,-68.9943516121555 47.50121581120846,-69.44350925421524 47.32573259083572)))"
855495,"0","0","MULTIPOLYGON(((-69.44350925421524 48.3698695606592,-69.89266689627502 48.54185038840175,-69.89266689627502 48.884065394003045,-69.44350925421524 49.0543004778452,-68.9943516121555 48.884065394003045,-68.9943516121555 48.54185038840175,-69.44350925421524 48.3698695606592)))"
855496,"0","0","MULTIPOLYGON(((-69.44350925421524 49.3930282153543,-69.89266689627502 49.56152188828269,-69.89266689627502 49.89677152835408,-69.44350925421524 50.06352862398913,-68.9943516121555 49.89677152835408,-68.9943516121555 49.56152188828269,-69.44350925421524 49.3930282153543)))"
855497,"0","0","MULTIPOLYGON(((-69.44350925421524 50.39531032037834,-69.89266689627502 50.56033615484632,-69.89266689627502 50.88866100833348,-69.44350925421524 51.05196136232246,-68.9943516121555 50.88866100833348,-68.9943516121555 50.56033615484632,-69.44350925421524 50.39531032037834)))"
855498,"0","0","MULTIPOLYGON(((-69.44350925421524 51.37684138502317,-69.89266689627502 51.538422486042094,-69.89266689627502 51.85987056614272,-69.44350925421524 52.01973907100145,-68.9943516121555 51.85987056614272,-68.9943516121555 51.538422486042094,-69.44350925421524 51.37684138502317)))"
855499,"0","0","MULTIPOLYGON(((-69.44350925421524 52.33776893795314,-69.89266689627502 52.49593191547987,-69.89266689627502 52.81055810568268,-69.44350925421524 52.96702301969378,-68.9943516121555 52.81055810568268,-68.9943516121555 52.49593191547987,-69.44350925421524 52.33776893795314)))"
855500,"0","0","MULTIPOLYGON(((-69.44350925421524 53.27826084269948,-69.89266689627502 53.43303553523545,-69.89266689627502 53.74090104049521,-69.44350925421524 53.89399371533502,-68.9943516121555 53.74090104049521,-68.9943516121555 53.43303553523545,-69.44350925421524 53.27826084269948)))"
855501,"0","0","MULTIPOLYGON(((-69.44350925421524 54.19850365951542,-69.89266689627502 54.34992286598044,-69.89266689627502 54.65109468086872,-69.44350925421524 54.80084929792614,-68.9943516121555 54.65109468086872,-68.9943516121555 54.34992286598044,-69.44350925421524 54.19850365951542)))"
855502,"0","0","MULTIPOLYGON(((-69.44350925421524 55.098701058943526,-69.89266689627502 55.24680027961811,-69.89266689627502 55.54135067495744,-69.44350925421524 55.68780399105903,-68.9943516121555 55.54135067495744,-68.9943516121555 55.24680027961811,-69.44350925421524 55.098701058943526)))"
855503,"0","0","MULTIPOLYGON(((-69.44350925421524 55.9790722914612,-69.89266689627502 56.123889478634865,-69.89266689627502 56.41189550781593,-69.44350925421524 56.55508661092018,-68.9943516121555 56.41189550781593,-68.9943516121555 56.123889478634865,-69.44350925421524 55.9790722914612)))"
855504,"0","0","MULTIPOLYGON(((-69.44350925421524 56.839850716659654,-69.89266689627502 56.98142603547739,-69.89266689627502 57.26296906137591,-69.44350925421524 57.40293913666191,-68.9943516121555 57.26296906137591,-68.9943516121555 56.98142603547739,-69.44350925421524 56.839850716659654)))"
855505,"0","0","MULTIPOLYGON(((-69.44350925421524 57.681282394574936,-69.89266689627502 57.81965799444261,-69.89266689627502 58.09482323759508,-69.44350925421524 58.23161534424471,-68.9943516121555 58.09482323759508,-68.9943516121555 57.81965799444261,-69.44350925421524 57.681282394574936)))"
855506,"0","0","MULTIPOLYGON(((-69.44350925421524 58.503624741029995,-69.89266689627502 58.63884453781967,-69.89266689627502 58.90772064628476,-69.44350925421524 59.04137950514466,-68.9943516121555 58.90772064628476,-68.9943516121555 58.63884453781967,-69.44350925421524 58.503624741029995)))"
